feats_0,feats_1,feats_2,feats_3,feats_4,feats_5,feats_6,feats_7,feats_8,feats_9,feats_10,feats_11,feats_12,feats_13,feats_14,feats_15,feats_16,feats_17,feats_18,feats_19,feats_20,feats_21,feats_22,feats_23,feats_24,feats_25,feats_26,feats_27,feats_28,feats_29,feats_30,feats_31,feats_32,feats_33,feats_34,feats_35,feats_36,feats_37,feats_38,feats_39,feats_40,feats_41,feats_42,feats_43,feats_44,feats_45,feats_46,feats_47,feats_48,feats_49,feats_50,feats_51,feats_52,feats_53,feats_54,feats_55,feats_56,feats_57,feats_58,feats_59,feats_60,feats_61,feats_62,feats_63,feats_64,feats_65,feats_66,feats_67,feats_68,feats_69,feats_70,feats_71,feats_72,feats_73,feats_74,feats_75,feats_76,feats_77,feats_78,feats_79,feats_80,feats_81,feats_82,feats_83,feats_84,feats_85,feats_86,feats_87,feats_88,feats_89,feats_90,feats_91,feats_92,feats_93,feats_94,feats_95,feats_96,feats_97,feats_98,feats_99,feats_100,feats_101,feats_102,feats_103,feats_104,feats_105,feats_106,feats_107,feats_108,feats_109,feats_110,feats_111,feats_112,feats_113,feats_114,feats_115,feats_116,feats_117,feats_118,feats_119,feats_120,feats_121,feats_122,feats_123,feats_124,feats_125,feats_126,feats_127,feats_128,feats_129,feats_130,feats_131,feats_132,feats_133,feats_134,feats_135,feats_136,feats_137,feats_138,feats_139,feats_140,feats_141,feats_142,feats_143,feats_144,feats_145,feats_146,feats_147,feats_148,feats_149,feats_150,feats_151,feats_152,feats_153,feats_154,feats_155,feats_156,feats_157,feats_158,feats_159,feats_160,feats_161,feats_162,feats_163,feats_164,feats_165,feats_166,feats_167,feats_168,feats_169,feats_170,feats_171,feats_172,feats_173,feats_174,feats_175,feats_176,feats_177,feats_178,feats_179,feats_180,feats_181,feats_182,feats_183,feats_184,feats_185,feats_186,feats_187,feats_188,feats_189,feats_190,feats_191,feats_192,feats_193,feats_194,feats_195,feats_196,feats_197,feats_198,feats_199,feats_200,feats_201,feats_202,feats_203,feats_204,feats_205,feats_206,feats_207,counter-vandalism,fact-update,refactoring,copy-editing,other,wikification,vandalism,simplification,elaboration,verifiability,process,clarification,disambiguation,point-of-view
15263955,0.0,0.0,-1.0,0.0,0.0,640.0,0.0,1.0,0.0,88.0,0.0,32.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,405.0,0.0,9.0,0.0,8.0,-236.0,0.0,-236.0,-26.62232371774701,0.0,-26.62232371774701,-1.0,0.0,-1.0,-0.5,0.0,-0.5,-88.0,0.0,-88.0,-0.07778396718488884,0.0,-0.07778396718488884,-16.0,0.0,-16.0,-0.365702479338843,0.0,-0.365702479338843,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,-93.0,-19.665942178524723,0.0,-19.665942178524723,-9.0,0.0,-9.0,-2.793906810035842,0.0,-2.793906810035842,-8.0,0.0,-8.0,-0.09856715477877499,0.0,-0.09856715477877499,-3.0,0.0,-3.0,-0.061224489795918366,0.0,-0.061224489795918366,0.0,1.0,0.0,236.0,0.0,1.0,0.0,16.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,9.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,86.0,-7.0,0.0,-7.0,-86.0,0.0,-86.0,-0.7166256157635468,0.0,-0.7166256157635468,-18.94931656276118,0.0,-18.94931656276118,-93.0,0.0,-93.0,-18.523662236244782,0.0,-18.523662236244782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,0.0,-7.0,-0.54,0.0,-0.54,75.0,1.0,0.0,0.0,1.0,0.0,27491690.0,0.0,69.0,0.0,0.0,1.0,0.0,0.0,640.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15321861,0.0,0.0,-1.0,165.0,23654.0,12226.0,90.0,41.0,3404.0,1823.0,1002.0,517.0,14.0,0.0,0.0,6.0,602.0,0.0,17698.0,9395.0,165.0,93.0,415.0,182.0,3888.0,4693.0,-805.0,1347.8247411225457,1782.8563810688572,-435.03163994631194,11.0,32.0,-21.0,23.766666666666666,30.0,-6.233333333333333,1575.0,1575.0,0.0,11.600972160848432,11.600972160848432,0.0,247.0,255.0,-8.0,35.968322981366455,36.468322981366455,-0.5,14.0,14.0,0.0,14.0,14.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,9.0,9.0,0.0,9.0,9.0,0.0,1634.0,2338.0,-704.0,1118.4974661786491,1506.9896138401646,-388.4921476615157,72.0,82.0,-10.0,13.290849673202612,21.29084967320261,-8.0,229.0,229.0,0.0,9.231241625072412,9.231241625072412,0.0,-5.0,3.0,-8.0,2.8260869565217392,3.0,-0.17391304347826086,35.0,33.0,8206.0,4318.0,42.0,31.0,496.0,249.0,3398.0,1823.0,14.0,0.0,0.0,1.0,9.0,0.0,3501.0,1867.0,165.0,93.0,411.0,182.0,40.0,45.0,110.0,7.0,185.0,82.0,3316.0,1785.0,103.0,107.0,-4.0,1531.0,2231.0,-700.0,16.531637367590715,18.531637367590715,-2.0,1101.9658288110584,1488.4579764725738,-386.4921476615157,1634.0,2324.0,-690.0,1103.161001018422,1455.5024926280435,-352.34149160962124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,104.0,52.0,58.0,-6.0,-0.17268041237113407,1.827319587628866,-2.0,1542.0,2647.0,210.0,1.0000000000000009,-0.3986348116408876,0.255170258751274,-1.0,0.0,16.0,0.0,0.0,0.0,-1.0,23654.0,12226.0,4.0,0.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15321891,0.0,0.0,-1.0,0.0,170.0,166.0,0.0,0.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,137.0,0.0,1.0,2.0,2.0,-8.0,23.0,-31.0,-4.784767410405188,8.902786554498014,-13.687553964903202,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,-0.0009163103237629811,0.0,-0.0009163103237629811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,22.0,-25.0,-4.663131010866843,8.726171282515097,-13.38930229338194,-1.0,0.0,-1.0,-0.010869565217391304,0.0,-0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,48.0,56.0,0.0,0.0,0.0,0.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,0.0,1.0,2.0,2.0,0.0,0.0,14.0,0.0,1.0,2.0,23.0,25.0,-1.0,0.0,-1.0,-2.0,22.0,-24.0,-0.05263157894736842,0.0,-0.05263157894736842,-4.610499431919475,8.726171282515097,-13.336670714434572,-3.0,22.0,-25.0,-5.837983618576595,7.550893504737318,-13.388877123313913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,2.0,1.0000000000000002,-0.13934569401676625,0.23268700517479282,1497.0,0.0,132.0,0.0,0.0,1.0,0.0,170.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15321959,0.0,0.0,-1.0,2.0,190.0,166.0,0.0,0.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,142.0,2.0,0.0,3.0,3.0,15.0,36.0,-21.0,11.033247361159276,19.779452892443405,-8.746205531284131,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.002139364303178484,0.002139364303178484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,-19.0,10.66317639357522,19.225571988176696,-8.562395594601476,2.0,2.0,0.0,1.0108695652173914,1.0108695652173914,0.0,0.0,1.0,-1.0,-0.001578436134045653,0.007042253521126761,-0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,61.0,46.0,0.0,0.0,0.0,0.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,2.0,0.0,3.0,3.0,0.0,0.0,11.0,5.0,0.0,0.0,30.0,22.0,0.0,0.0,0.0,8.0,27.0,-19.0,0.0,0.0,0.0,10.66317639357522,19.225571988176696,-8.562395594601476,8.0,27.0,-19.0,11.838454171352996,19.225571988176696,-7.387117816823699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,3.0,1.0,-0.10795501022032089,0.2526503749093573,-1.0,0.0,16.0,0.0,0.0,0.0,-1.0,190.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15321978,0.0,0.0,-1.0,0.0,168.0,192.0,0.0,0.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,161.0,0.0,2.0,2.0,2.0,-15.0,21.0,-36.0,-10.032999245056068,8.746205531284131,-18.7792047763402,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,-0.0021354484441732766,0.0,-0.0021354484441732766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,19.0,-27.0,-9.662680484822427,8.562395594601476,-18.225076079423907,-2.0,0.0,-2.0,-1.0108695652173914,0.0,-1.0108695652173914,0.0,1.0,-1.0,0.001578436134045653,0.008620689655172414,-0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,47.0,62.0,0.0,0.0,0.0,0.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,0.0,2.0,2.0,2.0,0.0,0.0,14.0,0.0,1.0,1.0,22.0,30.0,0.0,0.0,0.0,-8.0,19.0,-27.0,0.0,0.0,0.0,-9.662680484822427,8.562395594601476,-18.225076079423907,-8.0,19.0,-27.0,-10.837958262600207,7.387117816823699,-18.225076079423907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,4.0,1.0000000000000002,-0.14626170028102015,0.24037582159091328,31747955.0,0.0,92.0,0.0,0.0,1.0,0.0,168.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15326201,0.0,0.0,-1.0,86.0,12155.0,23591.0,41.0,90.0,1825.0,3403.0,468.0,953.0,0.0,14.0,6.0,0.0,0.0,602.0,9376.0,17691.0,86.0,158.0,163.0,396.0,-3882.0,801.0,-4683.0,-489.51257399985195,658.0645299145299,-1147.5771039143817,-11.0,21.0,-32.0,-11.25,9.0,-20.25,-1572.0,0.0,-1572.0,-3.239669660488982,0.0,-3.239669660488982,-247.0,8.0,-255.0,-6.362552352796255,0.8888888888888888,-7.251441241685145,-14.0,0.0,-14.0,-11.0,0.0,-11.0,1.0,1.0,0.0,1.0,1.0,0.0,-9.0,0.0,-9.0,-9.0,0.0,-9.0,-1632.0,701.0,-2333.0,-404.25112952798247,587.8,-992.0511295279823,-72.0,10.0,-82.0,-9.83654562601931,10.0,-19.83654562601931,-229.0,0.0,-229.0,-3.4462911751979983,0.0,-3.4462911751979983,5.0,8.0,-3.0,-2.7948717948717947,0.20512820512820512,-3.0,27.0,24.0,4275.0,8157.0,31.0,42.0,224.0,471.0,1825.0,3397.0,0.0,14.0,1.0,0.0,0.0,9.0,1855.0,3487.0,86.0,158.0,163.0,392.0,46.0,41.0,20.0,3.0,84.0,186.0,1771.0,3301.0,-102.0,4.0,-106.0,-1530.0,697.0,-2227.0,-5.890748792270531,4.0,-9.890748792270532,-398.36038073571183,583.8,-982.1603807357117,-1632.0,688.0,-2320.0,-351.9254749050315,563.0,-914.9254749050313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,157.0,-52.0,6.0,-58.0,4.381578947368421,6.0,-1.618421052631579,2647.0,1541.0,210.0,1.0000000000000009,-0.3986348116408876,0.25551215866399757,5515389.0,0.0,37.0,0.0,0.0,1.0,0.0,12155.0,23591.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15328791,0.0,0.0,-1.0,164.0,23674.0,12222.0,90.0,41.0,3401.0,1823.0,1006.0,517.0,14.0,0.0,0.0,6.0,602.0,0.0,17719.0,9392.0,164.0,92.0,415.0,182.0,3885.0,4686.0,-801.0,1346.1794964570613,1780.9498890052164,-434.77039254815554,11.0,32.0,-21.0,23.766666666666666,30.0,-6.233333333333333,1572.0,1572.0,0.0,11.599328325231994,11.599328325231994,0.0,249.0,257.0,-8.0,35.98571428571429,36.48571428571429,-0.5,14.0,14.0,0.0,14.0,14.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,9.0,9.0,0.0,9.0,9.0,0.0,1633.0,2334.0,-701.0,1117.1464504873875,1505.4448375376976,-388.2983870503102,72.0,82.0,-10.0,13.41442652329749,21.41442652329749,-8.0,229.0,229.0,0.0,9.231241625072412,9.231241625072412,0.0,-5.0,3.0,-8.0,2.8260869565217392,3.0,-0.17391304347826086,35.0,33.0,8201.0,4316.0,42.0,31.0,498.0,249.0,3395.0,1823.0,14.0,0.0,0.0,1.0,9.0,0.0,3499.0,1866.0,164.0,92.0,411.0,182.0,40.0,45.0,110.0,7.0,184.0,82.0,3315.0,1784.0,102.0,106.0,-4.0,1531.0,2228.0,-697.0,16.331637367590716,18.331637367590716,-2.0,1100.8148131197966,1487.1132001701067,-386.2983870503102,1633.0,2321.0,-688.0,1099.486765512919,1453.6577163255765,-354.1709508126573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,104.0,52.0,58.0,-6.0,-0.17268041237113407,1.827319587628866,-2.0,1542.0,2648.0,210.0,1.0000000000000009,-0.3986348116408876,0.255306306934737,-1.0,0.0,17.0,0.0,0.0,0.0,-1.0,23674.0,12222.0,4.0,0.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15328794,0.0,0.0,-1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,-1.0097087378640777,0.0,-1.0097087378640777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-0.009708737864077669,0.0,-0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,39234285.0,0.0,187.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15328852,0.0,0.0,-1.0,0.0,104.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,29.0,29.0,0.0,12.637259062761647,12.637259062761647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.007933903283503716,0.007933903283503716,0.0,4.0,4.0,0.0,0.019417475728155338,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,7.033333333333333,7.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.01563920712856883,0.01563920712856883,0.0,1.0,1.0,0.0,0.02564102564102564,0.02564102564102564,0.0,1.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,7.033333333333333,7.033333333333333,0.0,9.0,9.0,0.0,7.033333333333333,7.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,-1.0,0.0,19.0,0.0,0.0,0.0,-1.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15328856,0.0,0.0,-1.0,0.0,0.0,104.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,-29.0,0.0,-29.0,-12.601870021042288,0.0,-12.601870021042288,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,-0.007932783441774682,0.0,-0.007932783441774682,-4.0,0.0,-4.0,-0.01932367149758454,0.0,-0.01932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,-7.033333333333333,0.0,-7.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-0.01563920712856883,0.0,-0.01563920712856883,-1.0,0.0,-1.0,-0.02564102564102564,0.0,-0.02564102564102564,0.0,1.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0,0.0,0.0,-7.033333333333333,0.0,-7.033333333333333,-9.0,0.0,-9.0,-7.033333333333333,0.0,-7.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,39234571.0,0.0,185.0,0.0,0.0,1.0,2.0,0.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15336380,0.0,0.0,-1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.33363895680521594,0.33363895680521594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0003056234718826406,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,41461369.0,0.0,32.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15393884,0.0,0.0,-1.0,0.0,1.0,161.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,3.0,-57.0,1.0,-58.0,-7.114637069463315,0.006711409395973154,-7.1213484788592885,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,1.0,-25.0,-0.0009291774010928601,0.006711409395973154,-0.007640586797066014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,-25.0,-5.152569964546345,0.0,-5.152569964546345,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,-0.02285574537958984,0.0,-0.02285574537958984,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-5.152569964546345,0.0,-5.152569964546345,-25.0,0.0,-25.0,-4.463079083087377,0.0,-4.463079083087377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-0.006578947368421052,0.0,-0.006578947368421052,24.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,17.0,0.0,0.0,0.0,-1.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15417888,0.0,0.0,-1.0,0.0,71.0,33.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,33.0,0.0,0.0,1.0,0.0,20.0,25.0,-5.0,5.545816890945856,8.420816890945858,-2.875,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.002770935960591133,0.002770935960591133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,-5.0,5.51303916179832,8.386372495131653,-2.873333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0070921985815602835,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,25.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,14.0,4.0,0.0,1.0,-1.0,10.0,14.0,-4.0,0.96,1.0,-0.04,4.553039161798321,7.386372495131654,-2.833333333333333,10.0,15.0,-5.0,6.545182018941178,8.261372495131653,-1.7161904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.006578947368421052,0.006578947368421052,0.0,5.0,11.0,0.0,0.4541821251562237,-0.05254005897848258,0.21619017204331695,-1.0,0.0,24.0,0.0,0.0,0.0,-1.0,71.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
