rev_id,labels
4328839,0
4329081,0
4337967,0
4358995,0
4359001,0
4359016,0
4441412,0
4469642,0
4469833,0
4493013,0
4556986,0
4557007,0
4581611,0
4581621,0
4593488,0
4593497,0
4593507,0
4593520,0
4593527,0
4593537,0
4593544,0
4593550,0
4593560,0
4593571,0
4593577,0
4593586,0
4615182,0
4615189,0
4615715,0
4621253,0
4684660,0
4684694,0
4684777,0
4692704,0
4693362,0
4693371,0
4697237,0
4697694,0
4698709,0
4698725,0
4718673,0
4739580,0
4739636,0
4741212,0
4741265,0
4741289,0
4741327,0
4741363,0
4741681,0
4757751,0
4785672,0
4785685,0
4785692,0
4851648,0
4872812,0
4892210,0
4902726,0
4902935,0
4937954,0
5035722,0
5045487,0
5045501,0
5060435,0
5060451,0
5060793,0
5087335,0
5112875,0
5113618,0
5113701,0
5125256,0
5125453,0
5125595,0
5125892,0
5127203,0
5139575,0
5139742,0
5142837,0
5142849,0
5142896,0
5142903,0
5171321,0
5254532,0
5254542,0
5254765,0
5283436,0
5283464,0
5286569,0
5367759,0
5368055,0
5396217,0
5400540,0
5400556,0
5400559,0
5408098,0
5408479,0
5438954,0
5438972,0
5474808,0
5499522,0
5527476,0
5558036,0
5558686,0
5600741,0
5601355,0
5617328,0
5617340,0
5619803,0
5646543,0
5647606,0
5754719,0
5776008,0
5776023,0
5785783,0
5792724,0
5792737,0
5812439,0
5827326,0
5827334,0
5827382,0
5867061,0
5876064,0
5876096,0
5876302,0
5950759,0
5950765,0
5995469,0
6051546,0
6072007,0
6102409,0
6103421,0
6103636,0
6159944,0
6162730,0
6174795,0
6218180,0
6267022,0
6267030,0
6278158,0
6284914,0
6284992,0
6296973,0
6297020,0
6303425,0
6310414,0
6310442,0
6327530,0
6335011,0
6376349,0
6492200,0
6525624,0
6525628,0
6525632,0
6565972,0
6627055,0
6631733,0
6642201,0
6652311,0
6652319,0
6700011,0
6700840,0
6779773,0
6781699,0
6790575,0
6841257,0
6865549,0
6866937,0
6894531,0
6894628,0
6897629,0
6897917,0
6929780,0
6929855,0
6929898,0
6962595,0
6962658,0
6962662,0
6981170,0
6981225,0
6981246,0
6981274,0
6981319,0
6990963,0
7018975,0
7019001,0
7154989,0
7180683,0
7227637,0
7270261,0
7270346,0
7283830,0
7286311,0
7354771,0
7354781,0
7354806,0
7354831,0
7356999,0
7366346,0
7366499,0
7403412,0
7403493,0
7414884,0
7414912,0
7506782,0
7616651,0
7616970,0
7669496,0
7699415,0
7714092,0
7714098,0
7714993,0
7715010,0
7919958,0
8117636,0
8127352,0
8308174,0
8308501,0
8317541,0
8320333,0
8356914,0
8356922,0
8357129,0
8376670,0
8376686,0
8384459,0
8384470,0
8423616,0
8439950,0
8439959,0
8445814,0
8445817,0
8466577,0
8486457,0
8486470,0
8486546,0
8488830,0
8489030,0
8498506,0
8498694,0
8505358,0
8505444,0
8596596,0
8596778,0
8652808,0
8655483,0
8716750,0
8736154,0
8736262,0
8736313,0
8736442,0
8736460,0
8736522,0
8736580,0
8736604,0
8736622,0
8736628,0
8736706,0
8737170,0
8737177,0
8766191,0
8784868,0
8815511,0
8815522,0
8860758,0
8861962,0
8861984,0
8862005,0
8921396,0
8921417,0
9140926,0
9183819,0
9396746,0
9470793,0
9604689,0
9625388,0
9629822,0
9684814,0
9695449,0
9786273,0
9882330,0
9905449,0
9905474,0
9905484,0
10240865,0
10441300,0
10441598,0
10715031,0
10951925,0
10962512,0
11120209,0
11289684,0
11289690,0
11289701,0
11291260,0
11291281,0
11291289,0
11291295,0
11294992,0
11295043,0
11299738,0
11300306,0
11300319,0
11405505,0
11405599,0
11443316,0
11444007,0
11477013,0
11517072,0
11517076,0
11564476,0
11564482,0
11564529,0
11564537,0
11576906,0
11589999,0
11622801,0
11622870,0
11626574,0
11626576,0
11637658,0
11637675,0
11657546,0
11668216,0
11668217,0
11673431,0
11673446,0
11701550,0
11717582,0
11717600,0
11740218,0
11740225,0
11773256,0
11773377,0
11779616,0
11788103,0
11788171,0
11788190,0
11788212,0
11788231,0
11837102,0
11837673,0
11890816,0
11890835,0
11938501,0
11938536,0
11958535,0
11958557,0
12061840,0
12105093,0
12123200,0
12123211,0
12123269,0
12123300,0
12123360,0
12123383,0
12125115,0
12125130,0
12129937,0
12130015,0
12130049,0
12150769,0
12161881,0
12162138,0
12226192,0
12226207,0
12263641,0
12265356,0
12265401,0
12297304,0
12301242,0
12301245,0
12301568,0
12301618,0
12301654,0
12301661,0
12322412,0
12322478,0
12356460,0
12356467,0
12356473,0
12356478,0
12356490,0
12356499,0
12356511,0
12356539,0
12444288,0
12444296,0
12603810,0
12622967,0
12622992,0
12623446,0
12623453,0
12625163,0
12625186,0
12625769,0
12626234,0
12664739,0
12664869,0
12664876,0
12665139,0
12665309,0
12681704,0
12684243,0
12850225,0
12850274,0
12850312,0
12850316,0
12850326,0
12850495,0
12857497,0
12859113,0
12876746,0
12888362,0
12888407,0
12960816,0
12966966,0
12966978,0
13010264,0
13010280,0
13010347,0
13010362,0
13024340,0
13126750,0
13126802,0
13187761,0
13187772,0
13189060,0
13244215,0
13244217,0
13245497,0
13361738,0
13361781,0
13401642,0
13413817,0
13417532,0
13427122,0
13427145,0
13433266,0
13439260,0
13439266,0
13439286,0
13453105,0
13453132,0
13453483,0
13453494,0
13453529,0
13453539,0
13530003,0
13530010,0
13641579,0
13641708,0
13641776,0
13658608,0
13696727,0
14029636,0
14051187,0
14135301,0
14186975,0
14306928,0
14307011,0
14307048,0
14307060,0
14307079,0
14307115,0
14322044,0
14322046,0
14337943,0
14700475,0
14838110,0
14915501,0
14915586,0
14915712,0
14915757,0
14922275,0
15286961,0
15400914,0
15400940,0
15438794,0
15441915,0
15444097,0
15444109,0
15487088,0
15487128,0
15537271,0
15546434,0
15576397,0
15589518,0
15589550,0
15613103,0
15613110,0
15616528,0
15616572,0
15639759,0
15639770,0
15699721,0
15708985,0
15725155,0
15725161,0
15725178,0
15725184,0
15728985,0
15757141,0
15757162,0
15757195,0
15757224,0
15765622,0
15767967,0
15767989,0
15767997,0
15768294,0
15768330,0
15773095,0
15775760,0
15777051,0
15777711,0
15777728,0
15780851,0
15780874,0
15780885,0
15780893,0
15780905,0
15780912,0
15780926,0
15780933,0
15798303,0
15867415,0
15869540,0
15869871,0
15869879,0
15871114,0
15871115,0
15872077,0
15872082,0
15872196,0
15890906,0
15890907,0
15909841,0
15910665,0
15919566,0
15919570,0
15919587,0
15919599,0
15919609,0
15934851,0
15956516,0
15973057,0
15973234,0
15973278,0
15973290,0
15973308,0
15973328,0
15974290,0
16052034,0
16052322,0
16063769,0
16087171,0
16087484,0
16101266,0
16101323,0
16101331,0
16101345,0
16101369,0
16101563,0
16101569,0
16101744,0
16101747,0
16107832,0
16107852,0
16120558,0
16122762,0
16122763,0
16145622,0
16149549,0
16183364,0
16183468,0
16226556,0
16227245,0
16242386,0
16242398,0
16242406,0
16242449,0
16274009,0
16274022,0
16277527,0
16295242,0
16295266,0
16295275,0
16307030,0
16341738,0
16343971,0
16347169,0
16347367,0
16360863,0
16361102,0
16394297,0
16394380,0
16394384,0
16394423,0
16401183,0
16415021,0
16434502,0
16434505,0
16458567,0
16458579,0
16505508,0
16507811,0
16517506,0
16517916,0
16553204,0
16553228,0
16605663,0
16605678,0
16605765,0
16605844,0
16606145,0
16606236,0
16606416,0
16607821,0
16617395,0
16617401,0
16631432,0
16631504,0
16649613,0
16649656,0
16650438,0
16668639,0
16669756,0
16689501,0
16689596,0
16690763,0
16691171,0
16692230,0
16695436,0
16699793,0
16703221,0
16739347,0
16750937,0
16750946,0
16751128,0
16751130,0
16756566,0
16756597,0
16756616,0
16756623,0
16756650,0
16756663,0
16756667,0
16756676,0
16756686,0
16756688,0
16756691,0
16756699,0
16756707,0
16756738,0
16816890,0
16817142,0
16817154,0
16859594,0
16859630,0
16876140,0
16876146,0
16876163,0
16876171,0
16939103,0
16939138,0
16945823,0
16945825,0
16963030,0
16963048,0
16963049,0
16963393,0
16963404,0
16989519,0
16989522,0
17024352,0
17028253,0
17039238,0
17068226,0
17068282,0
17068300,0
17068318,0
17068323,0
17071911,0
17071938,0
17071939,0
17106709,0
17110358,0
17139288,0
17139318,0
17139327,0
17156409,0
17157462,0
17161010,0
17161127,0
17174757,0
17174763,0
17216556,0
17217044,0
17237840,0
17237849,0
17237857,0
17238042,0
17238056,0
17238330,0
17278560,0
17281094,0
17281829,0
17290045,0
17290053,0
17290088,0
17300806,0
17300809,0
17363080,0
17363081,0
17363923,0
17412179,0
17444003,0
17472871,0
17500629,0
17500647,0
17500692,0
17500707,0
17548057,0
17548186,0
17561753,0
17561754,0
17569520,0
17569533,0
17569548,0
17575216,0
17704086,0
17704390,0
17746713,0
17813303,0
17826705,0
18220138,0
18249986,0
18351147,0
18422406,0
18471174,0
18471374,0
18747242,0
18822060,0
18851486,0
18888779,0
18911912,0
18943780,0
18971881,0
18982192,0
18982205,0
19009664,0
19023721,0
19030187,0
19038242,0
19055306,0
19159512,0
19159514,0
19159541,0
19159543,0
19228904,0
19228909,0
19306560,0
19306564,0
19340534,0
19418181,0
19422037,0
19426240,0
19479513,0
19527148,0
19529288,0
19529321,0
19529324,0
19529330,0
19529336,0
19529339,0
19537954,0
19539708,0
19567196,0
19611451,0
19611456,0
19617801,0
19620560,0
19620850,0
19620895,0
19620927,0
19620978,0
19630583,0
19695406,0
19704701,0
19704708,0
19727048,0
19727057,0
19751714,0
19798422,0
19798431,0
19836928,0
19919063,0
19919065,0
19926820,0
19926823,0
19928718,0
19928722,0
19931341,0
19931364,0
19941280,0
19941281,0
19951280,0
19956797,0
19956799,0
19987680,0
19987710,0
19987768,0
19997776,0
20010714,0
20010719,0
20041273,0
20041375,0
20063027,0
20071082,0
20110731,0
20212117,0
20212122,0
20232003,0
20232169,0
20259426,0
20259450,0
20302019,0
20302024,0
20380514,0
20380534,0
20380597,0
20380608,0
20380656,0
20381006,0
20381027,0
20381044,0
20381064,0
20381073,0
20381089,0
20381103,0
20381125,0
20381142,0
20381154,0
20381167,0
20381175,0
20381185,0
20381203,0
20381210,0
20381217,0
20381619,0
20381688,0
20381937,0
20382634,0
20391547,0
20400028,0
20431684,0
20589245,0
20944645,0
21036190,0
21116329,0
21116452,0
21117655,0
21118044,0
21210306,0
21224905,0
21224906,0
21251531,0
21301826,0
21308965,0
21314822,0
21315073,0
21374007,0
21374018,0
21376855,0
21376988,0
21396581,0
21401057,0
21401068,0
21401357,0
21405484,0
21405702,0
21406068,0
21406160,0
21406240,0
21406339,0
21427071,0
21427137,0
21427144,0
21452982,0
21452987,0
21461083,0
21461108,0
21567811,0
21567819,0
21576796,0
21576799,0
21625751,0
21625791,0
21626569,0
21631123,0
21633128,0
21633157,0
21633159,0
21633181,0
21633221,0
21672982,0
21689231,0
21719457,0
21746504,0
21746517,0
21760844,0
21760846,0
21763398,0
21763399,0
21763432,0
21763433,0
21768771,0
21768774,0
21768931,0
21768935,0
21768939,0
21769260,0
21821658,0
21874576,0
21874579,0
21874628,0
21874632,0
21886606,0
21897633,0
21897651,0
21897654,0
21897657,0
21902574,0
21902674,0
21903513,0
21903693,0
21930043,0
21930051,0
21930058,0
21930069,0
21930096,0
21930181,0
21937532,0
21937555,0
21937595,0
21937619,0
21937842,0
21937874,0
21988029,0
21988040,0
21992688,0
21995743,0
22048505,0
22202201,0
22202223,0
22237602,0
22259816,0
22260552,0
22260693,0
22317609,0
22358524,0
22358657,0
22361780,0
22361931,0
22370117,0
22372454,0
22392157,0
22392165,0
22600543,0
22600546,0
22600794,0
22600798,0
22705397,0
22705398,0
22893632,0
22924624,0
22924885,0
22925283,0
22930149,0
22930389,0
22930406,0
22930592,0
22937079,0
22957926,0
22960354,0
23081204,0
23093912,0
23096471,0
23105766,0
23105817,0
23136020,0
23208828,0
23337677,0
23338040,0
23339894,0
23342964,0
23362956,0
23362959,0
23374223,0
23374241,0
23396604,0
23396755,0
23399760,0
23399964,0
23520291,0
23629062,0
23629175,0
23661607,0
23661608,0
23727831,0
23727846,0
23730830,0
23730917,0
23758548,0
23767274,0
23768283,0
23769424,0
23771197,0
23807029,0
23807090,0
23807865,0
23808037,0
23859136,0
23899592,0
23901248,0
23901357,0
23901375,0
23901401,0
23901466,0
23901474,0
23901495,0
23965725,0
23979133,0
24050465,0
24050505,0
24061586,0
24061590,0
24068552,0
24082640,0
24088376,0
24105930,0
24105940,0
24112930,0
24112966,0
24112978,0
24113041,0
24113052,0
24130404,0
24130425,0
24130463,0
24148233,0
24148249,0
24161276,0
24161397,0
24161399,0
24225203,0
24225265,0
24225466,0
24304149,0
24304199,0
24304447,0
24304471,0
24325282,0
24325284,0
24337398,0
24337412,0
24339032,0
24339035,0
24350530,0
24354594,0
24354606,0
24376172,0
24387498,0
24403262,0
24403265,0
24414892,0
24414973,0
24419401,0
24419402,0
24438904,0
24439655,0
24473587,0
24480673,0
24481329,0
24489900,0
24523972,0
24527030,0
24554652,0
24776544,0
24776979,0
25084077,0
25121191,0
25531932,0
25532576,0
25587049,0
25664740,0
25726494,0
25895852,0
25953633,0
26251191,0
26251236,0
26251310,0
26251405,0
26251432,0
26251500,0
26251868,0
26265568,0
26505937,0
26887578,0
27131751,0
27403659,0
27424361,0
27440290,0
27447759,0
27447768,0
27516288,0
27605781,0
27618637,0
27867184,0
27890451,0
28247949,0
28518754,0
28785745,0
28846114,0
28923199,0
28953430,0
28957942,0
28983400,0
29252574,0
29379454,0
29417073,0
29495560,0
29598107,0
29664330,0
29975385,0
30469224,0
30476111,0
30487201,0
30496419,0
30734083,0
31266531,0
31561098,0
31578371,0
31675580,0
31675595,0
31675746,0
31675789,0
31675814,0
31675821,0
31680285,0
31882483,0
31882508,0
31992300,0
31993013,0
32003041,0
32013503,0
32014137,0
32014212,0
32014373,0
32014391,0
32014442,0
32014510,0
32014548,0
32014562,0
32014585,0
32014718,0
32017780,0
32022696,0
32137681,0
32137705,0
32137741,0
32137758,0
32138298,0
32138311,0
32138423,0
32138476,0
32139381,0
32139397,0
32186062,0
32194531,0
32543675,0
32755676,0
32873587,0
32882648,0
33177812,0
33239019,0
33321851,0
33373875,0
33504962,0
33505182,0
33505514,0
33505617,0
33507142,0
33513500,0
33613973,0
33781343,0
33900111,0
33900291,0
33932459,0
33933947,0
33972800,0
34201411,0
34452536,0
34473648,0
34542993,0
34684268,0
34684536,0
34684569,0
34692074,0
34697685,0
35145926,0
35414890,0
35465244,0
35719044,0
35761068,0
35771909,0
35773202,0
35773270,0
35866629,0
35866651,0
35997259,0
35997278,0
35997373,0
35997499,0
35998170,0
35998342,0
35998368,0
35998452,0
35998467,0
35998499,0
35998530,0
35998607,0
36006061,0
36118021,0
36134006,0
36134162,0
36134222,0
36134362,0
36134499,0
36161926,0
36161954,0
36162000,0
36251127,0
36259686,0
36259721,0
36259820,0
36433215,0
36609433,0
36620454,0
37014102,0
37099251,0
37099321,0
37099423,0
37296022,0
37387169,0
37638640,0
37640219,0
37703541,0
37819149,0
37876242,0
37885365,0
37889125,0
38079705,0
38199286,0
38287093,0
38289730,0
38705330,0
38777943,0
38817348,0
38817493,0
38995161,0
39100437,0
39590639,0
39634958,0
39700213,0
39862232,0
39873733,0
39873742,0
39941531,0
39990594,0
40611876,0
40666624,0
40695251,0
40721512,0
40721566,0
40773102,0
40842725,0
41161998,0
41192009,0
41454954,0
41600830,0
41600836,0
41600929,0
41743454,0
41905301,0
41918034,0
42080439,0
42144803,0
42308311,0
42409499,0
42464529,0
42485299,0
42765102,0
42785511,0
42843672,0
42883237,0
43410881,0
43491190,0
43598239,0
43807181,0
44166813,0
44166931,0
44186025,0
44952937,0
44961055,0
45147793,0
45233180,0
45505188,0
45519219,0
45799452,0
45826795,0
45863458,0
45896332,0
46090940,0
46170433,0
46813359,0
46813563,0
46814002,0
46815898,0
46817595,0
46817628,0
46817780,0
46818282,0
46824174,0
46824194,0
46824217,0
46824252,0
46841671,0
46841766,0
46844105,0
46844172,0
46844420,0
46845431,0
46851129,0
46866308,0
46866507,0
46866774,0
46870762,0
46872240,0
46872472,0
46873151,0
46873510,0
46873589,0
46873622,0
46876635,0
46876655,0
46890557,0
46890590,0
46893508,0
46893914,0
46896526,0
46896656,0
46896695,0
46898194,0
46920719,0
46921283,0
46921334,0
46923582,0
46925155,0
46926943,0
46926990,0
46926998,0
46927039,0
46927049,0
46927265,0
46927386,0
46927527,0
46928159,0
46944093,0
46944908,0
46949291,0
46951732,0
46953601,0
46957323,0
46960416,0
46972474,0
46979590,0
46980322,0
46983092,0
46985074,0
47009798,0
47010093,0
47011053,0
47034971,0
47035130,0
47035151,0
47037494,0
47038523,0
47049654,0
47058991,0
47248147,0
47283311,0
47286971,0
47296765,0
47296993,0
47297087,0
47297487,0
47297542,0
47297746,0
47329228,0
47348535,0
47352627,0
47352705,0
47438302,0
47495085,0
47495119,0
47522974,0
47541695,0
47565415,0
47565626,0
47565660,0
47566123,0
47570358,0
47573018,0
47592407,0
47603693,0
47607854,0
47625908,0
47627667,0
47666558,0
47846508,0
47866085,0
47866579,0
47866625,0
47866915,0
47866965,0
47867396,0
47867660,0
47875253,0
47892500,0
47950179,0
47950332,0
47956634,0
47956676,0
47979660,0
47981946,0
47987870,0
48000643,0
48002602,0
48021892,0
48021983,0
48021998,0
48022218,0
48022844,0
48023280,0
48023715,0
48024063,0
48027268,0
48027829,0
48033245,0
48036428,0
48036834,0
48036928,0
48038664,0
48070493,0
48085370,0
48149367,0
48149409,0
48174000,0
48312216,0
48312476,0
48321881,0
48322241,0
48322393,0
48335866,0
48335888,0
48336489,0
48362204,0
48362689,0
48362733,0
48362836,0
48362871,0
48362925,0
48363005,0
48363083,0
48363247,0
48363304,0
48363368,0
48363526,0
48363563,0
48363772,0
48363965,0
48364050,0
48364412,0
48365899,0
48365975,0
48366304,0
48366596,0
48366825,0
48369564,0
48369713,0
48369963,0
48370384,0
48418705,0
48444637,0
48444751,0
48444874,0
48445129,0
48445322,0
48446678,0
48447018,0
48448109,0
48448177,0
48448552,0
48448819,0
48563752,0
48622117,0
48623948,0
49064838,0
49064863,0
49064874,0
49068066,0
49069095,0
49081376,0
49153102,0
49171297,0
49302823,0
49366783,0
49431120,0
49459060,0
49479391,0
49479562,0
49515976,0
50148466,0
50149148,0
50149782,0
50151587,0
50151692,0
50151748,0
50257103,0
50353891,0
50359531,0
50425027,0
50471887,0
50556002,0
50556361,0
50557142,0
50579659,0
50579820,0
50581719,0
50581781,0
50582203,0
50591370,0
50597670,0
50597745,0
50607047,0
50607143,0
50607318,0
50607481,0
50607698,0
50608002,0
50608185,0
50608206,0
50608372,0
50608556,0
50661877,0
50724888,0
50797825,0
51005186,0
51005441,0
51005537,0
51005873,0
51050633,0
51051355,0
51053160,0
51053200,0
51063829,0
51067931,0
51085462,0
51136503,0
51136743,0
51137042,0
51137121,0
51137231,0
51140429,0
51154387,0
51199612,0
51199856,0
51199947,0
51201814,0
51208275,0
51319840,0
51525004,0
51525201,0
51635805,0
51653780,0
51736600,0
51738702,0
51840088,0
52007033,0
52027966,0
52129310,0
52194237,0
52194584,0
52309273,0
52309381,0
52309566,0
52309655,0
52309911,0
52310029,0
52310058,0
52310222,0
52316025,0
52317453,0
52317575,0
52328275,0
52343549,0
52347534,0
52366029,0
52366174,0
52366377,0
52438612,0
52537168,0
52607478,0
52608609,0
52623603,0
52647020,0
52649647,0
52650940,0
52669734,0
52916260,0
53075483,0
53298677,0
53335053,0
53335223,0
53339149,0
53349669,0
53349773,0
53365714,0
53395641,0
53416228,0
53416490,0
53530953,0
54352631,0
54580173,0
54580187,0
54580200,0
54580218,0
54587212,0
54588067,0
54640918,0
54640966,0
54641637,0
54711418,0
54711579,0
54711816,0
54949691,0
55588401,0
55590530,0
55896940,0
55933304,0
55933586,0
55933967,0
55934017,0
56043202,0
56656818,0
56909022,0
56970379,0
57462192,0
57936598,0
57936632,0
58306178,0
58311989,0
58556243,0
58646866,0
59119499,0
59209674,0
59284735,0
60312044,0
60394254,0
60409685,0
61107593,0
61107829,0
61107967,0
61200428,0
61200481,0
61273012,0
61611319,0
61838484,0
61843501,0
62171264,0
62241695,0
62711797,0
63685648,0
63942179,0
64402239,0
65929483,0
65929546,0
65929700,0
65931793,0
66427732,0
66433680,0
66433969,0
68172691,0
69847538,0
69847607,0
69847696,0
69929004,0
69929144,0
69929281,0
69929354,0
69929409,0
69929770,0
70362793,0
70395525,0
70395602,0
70476097,0
70476382,0
70480333,0
70480844,0
70639472,0
70639515,0
70653464,0
70653474,0
70682647,0
70682841,0
70684179,0
70716658,0
70716735,0
70774973,0
70780940,0
70782620,0
70785657,0
70850272,0
70947177,0
70947194,0
71013848,0
71013948,0
71058798,0
71058834,0
71073451,0
71093604,0
71093612,0
71144101,0
71144496,0
71189588,0
71189662,0
71189669,0
71189681,0
71189714,0
71189740,0
71189874,0
71195667,0
71195748,0
71195818,0
71195873,0
71195908,0
71196050,0
71196362,0
71196396,0
71196438,0
71196788,0
71434595,0
71649129,0
71660706,0
71859834,0
71859866,0
71866197,0
71866237,0
71875894,0
71875938,0
71875955,0
71875981,0
71914546,0
71914554,0
71914603,0
71914609,0
71930947,0
71931061,0
71937060,0
71937077,0
72020126,0
72020148,0
72057027,0
72057060,0
72140935,0
72190420,0
72190776,0
72288045,0
72320590,0
72320908,0
72325919,0
72325935,0
72325957,0
72325976,0
72396925,0
72396942,0
72396966,0
72397011,0
72400195,0
72400408,0
72400473,0
72400494,0
72400594,0
72409108,0
72409140,0
72442248,0
72442416,0
72442445,0
72442508,0
72456161,0
72456202,0
72477759,0
72477837,0
72486275,0
72486312,0
72498667,0
72498704,0
72498778,0
72589657,0
72590039,0
72609044,0
72609347,0
72728287,0
72734017,0
72762433,0
72762447,0
72824940,0
72824983,0
72855815,0
72855822,0
72990807,0
72990828,0
72990959,0
72990987,0
73025927,0
73026429,0
73057758,0
73057822,0
73111622,0
73118395,0
73130511,0
73145695,0
73145711,0
73145718,0
73145725,0
73162652,0
73162747,0
73181746,0
73181770,0
73240830,0
73240851,0
73323250,0
73323328,0
73334304,0
73334327,0
73379542,0
73379691,0
73403982,0
73404000,0
73414664,0
73414676,0
73425050,0
73425099,0
73428802,0
73428830,0
73428869,0
73439939,0
73440564,0
73440580,0
73440623,0
73440720,0
73477413,0
73507245,0
73509771,0
73518595,0
73518663,0
73570067,0
73570086,0
73687698,0
73687712,0
73765153,0
73784936,0
73785072,0
73788047,0
73788097,0
73789297,0
73789402,0
73789534,0
73856269,0
73856312,0
73856413,0
73856845,0
73917823,0
73917841,0
73984565,0
73984694,0
73987507,0
73987705,0
73987740,0
73988303,0
73988338,0
73988480,0
73991633,0
74005916,0
74008234,0
74009086,0
74009338,0
74010224,0
74011953,0
74016572,0
74016643,0
74017034,0
74017108,0
74027056,0
74027068,0
74027129,0
74027216,0
74045398,0
74045413,0
74074673,0
74141876,0
74141951,0
74186924,0
74188366,0
74188380,0
74188397,0
74226688,0
74226793,0
74246676,0
74246762,0
74255208,0
74255390,0
74264712,0
74264727,0
74340714,0
74340756,0
74372090,0
74372123,0
74483440,0
74483472,0
74484016,0
74484071,0
74484158,0
74484786,0
74531440,0
74531460,0
74535125,0
74535165,0
74545937,0
74545970,0
74586312,0
74586324,0
74611890,0
74611953,0
74615935,0
74616123,0
74656023,0
74656042,0
74686067,0
74765715,0
74765792,0
74765854,0
74848002,0
74848143,0
74870172,0
74870269,0
74870495,0
74870575,0
74888885,0
74893811,0
74893933,0
74900995,0
74901004,0
74901425,0
74907825,0
74907951,0
74909246,0
74910085,0
74934516,0
74934537,0
74936098,0
74936118,0
74938448,0
74938530,0
74938976,0
74943291,0
74943366,0
74943397,0
74943435,0
74954604,0
74954611,0
74954781,0
74958576,0
74958600,0
74961272,0
74961344,0
74961362,0
74961500,0
74961565,0
74961655,0
74961774,0
74961791,0
74961832,0
74962789,0
74962799,0
75009644,0
75012312,0
75074424,0
75074438,0
75114345,0
75114394,0
75114478,0
75115651,0
75211401,0
75211792,0
75215900,0
75215920,0
75239848,0
75239851,0
75239860,0
75239874,0
75331341,0
75331422,0
75376782,0
75377892,0
75553062,0
75596718,0
75596803,0
75661245,0
75661296,0
75700981,0
75743494,0
75901657,0
75903048,0
75920343,0
75920393,0
76022302,0
76022337,0
76022836,0
76022857,0
76057008,0
76057787,0
76059739,0
76059761,0
76059849,0
76059875,0
76059891,0
76059904,0
76059938,0
76059958,0
76069252,0
76069270,0
76181085,0
76259144,0
76259231,0
76277748,0
76277850,0
76323213,0
76323299,0
76389680,0
76479557,0
76501849,0
76502026,0
76599726,0
76600068,0
