page_id,page_title,page_ns,revision_id,timestamp,contributor_id,org:resource,bytes,intentionality
10058,|Ácido desoxirribonucleico|,0,429872,2005-01-08T22:14:06Z,24592,|Rocastelo|,8647,wikification
10058,|Ácido desoxirribonucleico|,0,467508,2005-01-11T07:37:25Z,24766,|Renabot|,8725,wikification
10058,|Ácido desoxirribonucleico|,0,472624,2005-02-03T00:59:56Z,24766,|Renabot|,8772,wikification
10058,|Ácido desoxirribonucleico|,0,508476,2005-02-06T17:10:44Z,2075,|Sabbut|,8793,
10058,|Ácido desoxirribonucleico|,0,512445,2005-03-04T09:59:03Z,27900,|Knowledge Seeker|,8791,copy-editing
10058,|Ácido desoxirribonucleico|,0,539926,2005-03-07T07:18:43Z,13770,|Dodo|,8791,fact-update
10058,|Ácido desoxirribonucleico|,0,563815,2005-03-24T17:37:13Z,8547,|Zwobot|,8802,wikification
10058,|Ácido desoxirribonucleico|,0,665817,2005-04-06T18:49:09Z,13770,|Dodo|,8802,
10058,|Ácido desoxirribonucleico|,0,689977,2005-05-18T15:04:51Z,18206,|Wricardoh|,9212,wikification
10058,|Ácido desoxirribonucleico|,0,731388,2005-05-23T16:33:31Z,5874,|Angus|,9241,wikification
10058,|Ácido desoxirribonucleico|,0,747674,2005-06-02T04:36:00Z,36641,|Orgullobot~eswiki|,9332,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,767064,2005-06-06T22:45:23Z,14862,|Ascánder|,9332,
10058,|Ácido desoxirribonucleico|,0,819643,2005-06-12T20:13:30Z,15380,|Rsg|,9332,
10058,|Ácido desoxirribonucleico|,0,970758,2005-07-09T22:17:05Z,39213,|Chobot|,9503,wikification
10058,|Ácido desoxirribonucleico|,0,1013954,2005-07-20T07:46:03Z,39613,|Palica|,9496,wikification
10058,|Ácido desoxirribonucleico|,0,1059450,2005-07-30T00:59:42Z,37563,|RobotQuistnix|,9521,wikification
10058,|Ácido desoxirribonucleico|,0,1077843,2005-08-03T00:05:03Z,40404,|Caiserbot|,9522,wikification
10058,|Ácido desoxirribonucleico|,0,1193363,2005-08-22T19:13:10Z,44094,|Aukicha|,9539,
10058,|Ácido desoxirribonucleico|,0,1242628,2005-08-30T01:10:15Z,26066,|Lmsilva|,9854,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,1242635,2005-08-30T01:12:30Z,26066,|Lmsilva|,9853,wikification
10058,|Ácido desoxirribonucleico|,0,1243412,2005-08-30T05:00:42Z,45033,|YurikBot|,9853,copy-editing
10058,|Ácido desoxirribonucleico|,0,1341687,2005-09-18T07:10:18Z,39094,|Superzerocool|,9911,
10058,|Ácido desoxirribonucleico|,0,1345776,2005-09-19T06:59:51Z,26836,|Digigalos|,1727,
10058,|Ácido desoxirribonucleico|,0,1383205,2005-09-26T12:00:45Z,43433,|FlaBot|,9987,wikification
10058,|Ácido desoxirribonucleico|,0,1424637,2005-10-03T22:54:00Z,60119,|R130|,13065,wikification
10058,|Ácido desoxirribonucleico|,0,1424640,2005-10-03T22:54:19Z,60119,|R130|,13066,copy-editing
10058,|Ácido desoxirribonucleico|,0,1424642,2005-10-03T22:54:59Z,60119,|R130|,13069,
10058,|Ácido desoxirribonucleico|,0,1424658,2005-10-03T22:57:56Z,60119,|R130|,13059,wikification
10058,|Ácido desoxirribonucleico|,0,1443944,2005-10-07T01:03:15Z,39641,|Pabloab|,13055,
10058,|Ácido desoxirribonucleico|,0,1444040,2005-10-07T01:33:47Z,39641,|Pabloab|,13055,
10058,|Ácido desoxirribonucleico|,0,1473542,2005-10-12T18:49:37Z,30238,|Xuankar|,13063,
10058,|Ácido desoxirribonucleico|,0,1492323,2005-10-16T11:09:44Z,30238,|Xuankar|,13063,
10058,|Ácido desoxirribonucleico|,0,1515860,2005-10-20T19:04:00Z,37563,|RobotQuistnix|,13075,"refactoring,wikification"
10058,|Ácido desoxirribonucleico|,0,1528996,2005-10-22T21:41:15Z,45033,|YurikBot|,13075,
10058,|Ácido desoxirribonucleico|,0,1530235,2005-10-23T02:09:32Z,38723,|Alhen|,1727,
10058,|Ácido desoxirribonucleico|,0,1541879,2005-10-25T03:15:21Z,5874,|Angus|,13091,
10058,|Ácido desoxirribonucleico|,0,1607657,2005-11-05T21:23:23Z,33494,|LeCire|,13734,"refactoring,wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,1638678,2005-11-11T17:51:58Z,69478,|Tabeissan|,13734,
10058,|Ácido desoxirribonucleico|,0,1693555,2005-11-23T02:58:53Z,39094,|Superzerocool|,13734,wikification
10058,|Ácido desoxirribonucleico|,0,1748272,2005-12-02T16:42:59Z,36656,|Further (bot)|,14797,wikification
10058,|Ácido desoxirribonucleico|,0,1761713,2005-12-04T21:52:24Z,14862,|Ascánder|,13743,
10058,|Ácido desoxirribonucleico|,0,1842972,2005-12-16T15:05:14Z,37563,|RobotQuistnix|,13736,
10058,|Ácido desoxirribonucleico|,0,1951476,2005-12-31T21:34:52Z,50200,|LoquBot|,13826,wikification
10058,|Ácido desoxirribonucleico|,0,1964140,2006-01-02T22:28:57Z,13033,|Drjackzon|,13953,"elaboration,verifiability"
10058,|Ácido desoxirribonucleico|,0,2066849,2006-01-15T22:15:54Z,44399,|BOTijo|,14118,copy-editing
10058,|Ácido desoxirribonucleico|,0,2089742,2006-01-18T16:49:44Z,38646,|Omega~eswiki|,13980,copy-editing
10058,|Ácido desoxirribonucleico|,0,2205054,2006-02-01T21:44:52Z,64604,|Ernesto Graf|,13980,
10058,|Ácido desoxirribonucleico|,0,2210180,2006-02-02T14:25:38Z,27820,|Boticario|,13985,wikification
10058,|Ácido desoxirribonucleico|,0,2252894,2006-02-06T22:41:36Z,14862,|Ascánder|,14007,wikification
10058,|Ácido desoxirribonucleico|,0,2367885,2006-02-20T05:51:34Z,43433,|FlaBot|,14236,wikification
10058,|Ácido desoxirribonucleico|,0,2546804,2006-03-11T20:00:49Z,39213,|Chobot|,14212,wikification
10058,|Ácido desoxirribonucleico|,0,2574553,2006-03-14T19:33:24Z,31261,|JMPerez|,14212,wikification
10058,|Ácido desoxirribonucleico|,0,2612943,2006-03-18T23:10:35Z,86921,|Martinelli88|,1725,
10058,|Ácido desoxirribonucleico|,0,2696307,2006-03-27T11:57:02Z,7856,|Sanbec|,14778,elaboration
10058,|Ácido desoxirribonucleico|,0,2703934,2006-03-28T08:24:14Z,7856,|Sanbec|,14778,elaboration
10058,|Ácido desoxirribonucleico|,0,2787989,2006-04-05T20:18:00Z,119343,|Carlatf|,15340,elaboration
10058,|Ácido desoxirribonucleico|,0,2788006,2006-04-05T20:19:28Z,119343,|Carlatf|,15311,
10058,|Ácido desoxirribonucleico|,0,2885160,2006-04-15T17:42:50Z,46134,|Wiki-Bot|,1726,
10058,|Ácido desoxirribonucleico|,0,2951522,2006-04-22T14:29:27Z,125942,|JulianMendez|,15335,wikification
10058,|Ácido desoxirribonucleico|,0,2965609,2006-04-23T21:30:30Z,132075,|Ice-X|,15339,wikification
10058,|Ácido desoxirribonucleico|,0,3047327,2006-05-01T21:43:53Z,131399,|Julian Mendez|,15210,wikification
10058,|Ácido desoxirribonucleico|,0,3149018,2006-05-11T21:08:20Z,143882,|TolyRogêt|,15100,copy-editing
10058,|Ácido desoxirribonucleico|,0,3158735,2006-05-12T20:28:01Z,45696,|Mortadelo2005|,1726,wikification
10058,|Ácido desoxirribonucleico|,0,3160614,2006-05-12T23:50:24Z,23937,|Chewie|,15114,wikification
10058,|Ácido desoxirribonucleico|,0,3285299,2006-05-23T19:32:02Z,25063,|FAR|,1726,wikification
10058,|Ácido desoxirribonucleico|,0,3302143,2006-05-25T03:28:05Z,134838,|Caspio|,15109,
10058,|Ácido desoxirribonucleico|,0,3360026,2006-05-30T07:22:17Z,127917,|Scuellar|,15539,elaboration
10058,|Ácido desoxirribonucleico|,0,3360163,2006-05-30T07:43:50Z,127917,|Scuellar|,15277,
10058,|Ácido desoxirribonucleico|,0,3361115,2006-05-30T10:22:16Z,155662,|Cdelaorden|,17384,elaboration
10058,|Ácido desoxirribonucleico|,0,3378872,2006-05-31T18:10:18Z,120393,|Eamezaga|,17384,
10058,|Ácido desoxirribonucleico|,0,3482675,2006-06-09T05:39:50Z,45033,|YurikBot|,17403,
10058,|Ácido desoxirribonucleico|,0,3525879,2006-06-12T18:28:52Z,13770,|Dodo|,17561,wikification
10058,|Ácido desoxirribonucleico|,0,3534484,2006-06-13T11:36:37Z,45033,|YurikBot|,17542,
10058,|Ácido desoxirribonucleico|,0,3816431,2006-07-07T11:41:46Z,61638,|Eskimbot|,17553,wikification
10058,|Ácido desoxirribonucleico|,0,3997166,2006-07-22T16:39:58Z,26828,|Ronaldo16|,17554,wikification
10058,|Ácido desoxirribonucleico|,0,4087356,2006-07-28T21:43:12Z,86880,|Aleator|,17554,
10058,|Ácido desoxirribonucleico|,0,4240481,2006-08-10T22:54:50Z,46993,|Alejotheo|,3634,
10058,|Ácido desoxirribonucleico|,0,4376745,2006-08-22T00:57:12Z,56377,|Carutsu|,3625,"wikification,process"
10058,|Ácido desoxirribonucleico|,0,4494582,2006-08-29T17:54:37Z,162136,|Bradomín|,15611,wikification
10058,|Ácido desoxirribonucleico|,0,4621150,2006-09-07T17:51:04Z,19770,|Kalcetin|,15552,wikification
10058,|Ácido desoxirribonucleico|,0,4676091,2006-09-11T22:34:26Z,46939,|Icvav|,15552,counter-vandalism
10058,|Ácido desoxirribonucleico|,0,4688782,2006-09-12T21:08:42Z,5874,|Angus|,15552,copy-editing
10058,|Ácido desoxirribonucleico|,0,4730202,2006-09-16T00:15:28Z,46939,|Icvav|,15550,wikification
10058,|Ácido desoxirribonucleico|,0,4873757,2006-09-26T18:11:26Z,222765,|Tavo57|,6624,vandalism
10058,|Ácido desoxirribonucleico|,0,4921478,2006-09-29T18:45:56Z,138824,|FrancoGG|,15713,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,4962399,2006-10-02T20:18:31Z,40786,|Rakela|,15785,wikification
10058,|Ácido desoxirribonucleico|,0,5031203,2006-10-07T21:35:11Z,36641,|Orgullobot~eswiki|,16236,
10058,|Ácido desoxirribonucleico|,0,5212810,2006-10-20T13:58:14Z,212742,|Diegazo|,16266,
10058,|Ácido desoxirribonucleico|,0,5353944,2006-10-30T15:33:53Z,80311,|Carlosblh|,16570,
10058,|Ácido desoxirribonucleico|,0,5514468,2006-11-09T22:05:33Z,32395,|Emijrp|,16570,
10058,|Ácido desoxirribonucleico|,0,5520649,2006-11-10T13:19:10Z,32395,|Emijrp|,16587,
10058,|Ácido desoxirribonucleico|,0,5587500,2006-11-14T21:06:05Z,53784,|Gothmog|,16728,"wikification,process"
10058,|Ácido desoxirribonucleico|,0,5670280,2006-11-20T18:13:26Z,138824,|FrancoGG|,16604,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,5671284,2006-11-20T19:27:11Z,118153,|Roberpl|,16604,
10058,|Ácido desoxirribonucleico|,0,5674536,2006-11-20T23:07:52Z,155264,|Mahadeva|,16604,
10058,|Ácido desoxirribonucleico|,0,5706708,2006-11-22T21:45:01Z,155264,|Mahadeva|,16604,elaboration
10058,|Ácido desoxirribonucleico|,0,5719147,2006-11-23T18:54:59Z,24822,|Richy|,16604,
10058,|Ácido desoxirribonucleico|,0,5724810,2006-11-24T00:28:22Z,30411,|Airunp|,16623,wikification
10058,|Ácido desoxirribonucleico|,0,5756921,2006-11-26T11:48:13Z,241787,|Bot-Schafter|,16618,"refactoring,wikification"
10058,|Ácido desoxirribonucleico|,0,5804902,2006-11-29T13:07:48Z,268270,|Basti+10|,16522,
10058,|Ácido desoxirribonucleico|,0,5844109,2006-12-01T18:16:02Z,269746,|Andresflorez~eswiki|,16837,elaboration
10058,|Ácido desoxirribonucleico|,0,6466715,2007-01-14T16:09:42Z,241787,|Bot-Schafter|,17023,"refactoring,wikification"
10058,|Ácido desoxirribonucleico|,0,6542974,2007-01-19T17:54:15Z,263064,|Chabbot|,17009,wikification
10058,|Ácido desoxirribonucleico|,0,6607102,2007-01-22T22:18:21Z,60082,|Txo|,16979,"wikification,elaboration,verifiability"
10058,|Ácido desoxirribonucleico|,0,6626189,2007-01-24T01:34:29Z,69933,|Er Komandante|,16979,
10058,|Ácido desoxirribonucleico|,0,6926300,2007-02-10T12:04:12Z,172434,|Nosce~eswiki|,16833,fact-update
10058,|Ácido desoxirribonucleico|,0,6972485,2007-02-13T01:35:33Z,75723,|Tomatejc|,16915,
10058,|Ácido desoxirribonucleico|,0,6975872,2007-02-13T08:37:27Z,172434,|Nosce~eswiki|,16935,wikification
10058,|Ácido desoxirribonucleico|,0,7132514,2007-02-21T02:56:56Z,44428,|.Sergio|,17023,wikification
10058,|Ácido desoxirribonucleico|,0,7196956,2007-02-24T16:37:42Z,315349,|Liquid-aim-bot|,17107,wikification
10058,|Ácido desoxirribonucleico|,0,7286676,2007-03-01T11:28:33Z,181908,|Gabriel Vidal|,17142,wikification
10058,|Ácido desoxirribonucleico|,0,7298058,2007-03-01T22:25:51Z,183211,|Gusgus|,6101,
10058,|Ácido desoxirribonucleico|,0,7372559,2007-03-06T00:39:56Z,44023,|Vitamine|,18782,
10058,|Ácido desoxirribonucleico|,0,7499489,2007-03-12T22:10:22Z,294349,|Cest moi|,18828,
10058,|Ácido desoxirribonucleico|,0,7602468,2007-03-17T20:11:10Z,44023,|Vitamine|,18829,
10058,|Ácido desoxirribonucleico|,0,7755750,2007-03-25T17:31:48Z,245650,|Pabloallo|,18850,wikification
10058,|Ácido desoxirribonucleico|,0,7788456,2007-03-27T06:27:30Z,285195,|AlnoktaBOT|,18850,
10058,|Ácido desoxirribonucleico|,0,7804829,2007-03-27T23:56:07Z,44023,|Vitamine|,18850,elaboration
10058,|Ácido desoxirribonucleico|,0,7827102,2007-03-28T23:51:08Z,30411,|Airunp|,18850,
10058,|Ácido desoxirribonucleico|,0,7856660,2007-03-30T14:31:22Z,22437,|Loco085|,18870,point-of-view
10058,|Ácido desoxirribonucleico|,0,8153568,2007-04-14T23:02:19Z,359763,|YonaBot|,19177,
10058,|Ácido desoxirribonucleico|,0,8161508,2007-04-15T11:06:45Z,227258,|FANSTARbot|,19158,wikification
10058,|Ácido desoxirribonucleico|,0,8183933,2007-04-16T13:41:31Z,76142,|Jarke|,19158,
10058,|Ácido desoxirribonucleico|,0,8322483,2007-04-23T12:32:32Z,37563,|RobotQuistnix|,6589,copy-editing
10058,|Ácido desoxirribonucleico|,0,8352619,2007-04-24T21:40:39Z,245650,|Pabloallo|,19145,counter-vandalism
10058,|Ácido desoxirribonucleico|,0,8376376,2007-04-26T00:16:39Z,146780,|Leonudio|,19145,
10058,|Ácido desoxirribonucleico|,0,8555484,2007-05-04T17:06:18Z,389215,|Avivamiento|,19428,"copy-editing,wikification"
10058,|Ácido desoxirribonucleico|,0,8556896,2007-05-04T18:03:29Z,138824,|FrancoGG|,19428,"copy-editing,wikification"
10058,|Ácido desoxirribonucleico|,0,8611319,2007-05-07T11:23:07Z,214206,|BetBot~eswiki|,19481,
10058,|Ácido desoxirribonucleico|,0,8669533,2007-05-09T20:44:35Z,241911,|Millars|,19481,"refactoring,wikification,verifiability"
10058,|Ácido desoxirribonucleico|,0,8669687,2007-05-09T20:51:15Z,241911,|Millars|,19481,wikification
10058,|Ácido desoxirribonucleico|,0,8669739,2007-05-09T20:53:32Z,241911,|Millars|,19481,
10058,|Ácido desoxirribonucleico|,0,8669981,2007-05-09T21:03:27Z,374995,|Ctrl Z|,19481,
10058,|Ácido desoxirribonucleico|,0,8671393,2007-05-09T22:03:26Z,155264,|Mahadeva|,19502,
10058,|Ácido desoxirribonucleico|,0,8771871,2007-05-14T14:55:17Z,186399,|Gabriel.jurgens|,19491,
10058,|Ácido desoxirribonucleico|,0,8856652,2007-05-17T17:09:35Z,359763,|YonaBot|,19554,wikification
10058,|Ácido desoxirribonucleico|,0,8859308,2007-05-17T18:30:53Z,186895,|Osiris fancy|,19554,
10058,|Ácido desoxirribonucleico|,0,8901222,2007-05-19T20:02:39Z,41134,|Javialacarga|,19594,
10058,|Ácido desoxirribonucleico|,0,8901238,2007-05-19T20:03:22Z,41134,|Javialacarga|,19554,
10058,|Ácido desoxirribonucleico|,0,8955992,2007-05-22T15:06:58Z,406766,|Nathy 017|,19651,elaboration
10058,|Ácido desoxirribonucleico|,0,8956382,2007-05-22T15:23:16Z,406766,|Nathy 017|,19679,
10058,|Ácido desoxirribonucleico|,0,8968174,2007-05-22T23:02:04Z,41134,|Javialacarga|,19651,
10058,|Ácido desoxirribonucleico|,0,8994706,2007-05-24T00:50:38Z,406106,|Aragofito|,19574,wikification
10058,|Ácido desoxirribonucleico|,0,9344128,2007-06-09T10:00:07Z,422201,|Madaluc|,20120,wikification
10058,|Ácido desoxirribonucleico|,0,9399292,2007-06-12T00:20:18Z,409462,|Drinibot|,20145,wikification
10058,|Ácido desoxirribonucleico|,0,9548885,2007-06-19T03:06:55Z,248375,|Rei-bot|,6828,wikification
10058,|Ácido desoxirribonucleico|,0,9571549,2007-06-20T01:36:53Z,81805,|Axxgreazz|,20151,simplification
10058,|Ácido desoxirribonucleico|,0,9826121,2007-07-02T21:19:59Z,100047,|Thanos|,20169,"copy-editing,wikification"
10058,|Ácido desoxirribonucleico|,0,9867594,2007-07-05T00:57:13Z,30411,|Airunp|,6828,
10058,|Ácido desoxirribonucleico|,0,9872470,2007-07-05T09:34:12Z,96985,|Bienchido|,20198,wikification
10058,|Ácido desoxirribonucleico|,0,9914370,2007-07-07T17:25:48Z,13770,|Dodo|,19973,
10058,|Ácido desoxirribonucleico|,0,9916253,2007-07-07T19:16:08Z,384758,|Loveless|,6827,copy-editing
10058,|Ácido desoxirribonucleico|,0,9949380,2007-07-09T17:27:33Z,80935,|Paintman|,19966,wikification
10058,|Ácido desoxirribonucleico|,0,9955129,2007-07-09T22:22:49Z,242533,|Humberto|,19966,wikification
10058,|Ácido desoxirribonucleico|,0,10051549,2007-07-14T23:24:34Z,301008,|Raystorm|,19966,wikification
10058,|Ácido desoxirribonucleico|,0,10669371,2007-08-16T21:26:53Z,285195,|AlnoktaBOT|,6829,copy-editing
10058,|Ácido desoxirribonucleico|,0,10750208,2007-08-20T16:42:04Z,436198,|Manwë|,6829,
10058,|Ácido desoxirribonucleico|,0,10763843,2007-08-21T03:54:24Z,242533,|Humberto|,6829,wikification
10058,|Ácido desoxirribonucleico|,0,10942020,2007-08-28T21:31:59Z,139640,|Coz~eswiki|,7016,
10058,|Ácido desoxirribonucleico|,0,11095746,2007-09-04T21:52:51Z,436198,|Manwë|,19967,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,11379208,2007-09-16T18:13:04Z,58729,|Santiperez|,19967,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,11380426,2007-09-16T19:05:42Z,508269,|StarBOT|,24327,copy-editing
10058,|Ácido desoxirribonucleico|,0,11455822,2007-09-20T00:03:50Z,30411,|Airunp|,19965,
10058,|Ácido desoxirribonucleico|,0,11539434,2007-09-23T16:53:07Z,515202,|Sir charlie|,19985,vandalism
10058,|Ácido desoxirribonucleico|,0,11706161,2007-09-30T15:17:10Z,362026,|BotMultichill|,7045,copy-editing
10058,|Ácido desoxirribonucleico|,0,11864371,2007-10-06T19:04:41Z,529008,|Angelabiotec|,25943,wikification
10058,|Ácido desoxirribonucleico|,0,11886980,2007-10-07T17:56:11Z,430694,|Uaua~eswiki|,25732,
10058,|Ácido desoxirribonucleico|,0,11902249,2007-10-08T09:11:32Z,75723,|Tomatejc|,19985,"copy-editing,wikification"
10058,|Ácido desoxirribonucleico|,0,12042945,2007-10-13T23:39:47Z,58729,|Santiperez|,7045,
10058,|Ácido desoxirribonucleico|,0,12110862,2007-10-16T20:53:38Z,25063,|FAR|,19986,wikification
10058,|Ácido desoxirribonucleico|,0,12236879,2007-10-21T23:35:03Z,187970,|JAnDbot|,20062,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,12238443,2007-10-22T01:00:12Z,325973,|Keres|,20007,
10058,|Ácido desoxirribonucleico|,0,12252447,2007-10-22T17:22:23Z,199759,|Kved|,20007,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,12252501,2007-10-22T17:24:22Z,339054,|Fillbit|,20007,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,12268756,2007-10-23T07:21:26Z,96461,|Laura Fiorucci|,20007,counter-vandalism
10058,|Ácido desoxirribonucleico|,0,12286968,2007-10-23T21:47:08Z,147120,|Alvaro qc|,20007,
10058,|Ácido desoxirribonucleico|,0,12306856,2007-10-24T17:33:49Z,50082,|Beto29|,20007,wikification
10058,|Ácido desoxirribonucleico|,0,12321706,2007-10-25T07:46:40Z,362026,|BotMultichill|,20017,wikification
10058,|Ácido desoxirribonucleico|,0,12373987,2007-10-27T13:24:15Z,528236,|DragonBot|,20040,wikification
10058,|Ácido desoxirribonucleico|,0,12429054,2007-10-29T19:14:16Z,333252,|AlleborgoBot|,20068,wikification
10058,|Ácido desoxirribonucleico|,0,12529417,2007-11-02T22:17:41Z,528236,|DragonBot|,20147,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,12570580,2007-11-04T17:59:03Z,287708,|Aibot|,7080,copy-editing
10058,|Ácido desoxirribonucleico|,0,12636593,2007-11-07T09:37:38Z,187970,|JAnDbot|,20184,
10058,|Ácido desoxirribonucleico|,0,12643016,2007-11-07T16:40:20Z,436198,|Manwë|,20184,wikification
10058,|Ácido desoxirribonucleico|,0,12652615,2007-11-07T22:42:04Z,242544,|Netito777|,7080,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,12661093,2007-11-08T09:45:55Z,162631,|RoyFocker|,7080,counter-vandalism
10058,|Ácido desoxirribonucleico|,0,12698988,2007-11-09T20:28:35Z,285195,|AlnoktaBOT|,18850,"wikification,elaboration"
10058,|Ácido desoxirribonucleico|,0,12709440,2007-11-10T09:09:21Z,390902,|Carmin|,20184,elaboration
10058,|Ácido desoxirribonucleico|,0,12711576,2007-11-10T12:40:48Z,177087,|Isha|,20184,wikification
10058,|Ácido desoxirribonucleico|,0,12806478,2007-11-14T09:40:48Z,395992,|Cobalttempest|,20215,"wikification,process"
10058,|Ácido desoxirribonucleico|,0,12908998,2007-11-18T18:52:00Z,19516,|Rondador|,25069,
10058,|Ácido desoxirribonucleico|,0,13030382,2007-11-23T19:23:18Z,333252,|AlleborgoBot|,25081,wikification
10058,|Ácido desoxirribonucleico|,0,13036696,2007-11-24T00:19:28Z,555962,|Djkanarito|,25081,copy-editing
10058,|Ácido desoxirribonucleico|,0,13036707,2007-11-24T00:19:52Z,555962,|Djkanarito|,25081,copy-editing
10058,|Ácido desoxirribonucleico|,0,13065122,2007-11-25T11:46:48Z,362026,|BotMultichill|,7117,copy-editing
10058,|Ácido desoxirribonucleico|,0,13130279,2007-11-28T03:34:24Z,482893,|Javi1977|,25079,wikification
10058,|Ácido desoxirribonucleico|,0,13130291,2007-11-28T03:35:11Z,482893,|Javi1977|,25080,copy-editing
10058,|Ácido desoxirribonucleico|,0,13130309,2007-11-28T03:35:50Z,482893,|Javi1977|,25081,copy-editing
10058,|Ácido desoxirribonucleico|,0,13130333,2007-11-28T03:38:33Z,482893,|Javi1977|,25085,copy-editing
10058,|Ácido desoxirribonucleico|,0,13393590,2007-12-08T01:09:00Z,187970,|JAnDbot|,34389,wikification
10058,|Ácido desoxirribonucleico|,0,13432432,2007-12-09T17:52:18Z,333252,|AlleborgoBot|,24901,wikification
10058,|Ácido desoxirribonucleico|,0,13880301,2007-12-27T19:44:44Z,582189,|Lidoro|,25339,"refactoring,elaboration"
10058,|Ácido desoxirribonucleico|,0,13880335,2007-12-27T19:47:15Z,582189,|Lidoro|,25336,
10058,|Ácido desoxirribonucleico|,0,14165626,2008-01-08T11:46:53Z,432167,|Jplasti|,25359,wikification
10058,|Ácido desoxirribonucleico|,0,14188126,2008-01-09T01:30:26Z,395992,|Cobalttempest|,7120,
10058,|Ácido desoxirribonucleico|,0,14625640,2008-01-25T22:38:26Z,25063,|FAR|,25027,
10058,|Ácido desoxirribonucleico|,0,14676034,2008-01-28T03:28:52Z,325973,|Keres|,25893,
10058,|Ácido desoxirribonucleico|,0,14899282,2008-02-06T02:20:46Z,102921,|JMCC1|,24965,wikification
10058,|Ácido desoxirribonucleico|,0,15114563,2008-02-14T21:56:24Z,326341,|Lucien leGrey|,24860,"wikification,elaboration,verifiability"
10058,|Ácido desoxirribonucleico|,0,15321891,2008-02-22T22:22:58Z,636140,|Sophistical|,24596,
10058,|Ácido desoxirribonucleico|,0,15326201,2008-02-23T01:45:13Z,589680,|Alexbot|,12724,
10058,|Ácido desoxirribonucleico|,0,15336380,2008-02-23T16:07:52Z,247872,|Xsm34|,24604,
10058,|Ácido desoxirribonucleico|,0,15417914,2008-02-26T19:58:12Z,242544,|Netito777|,24435,
10058,|Ácido desoxirribonucleico|,0,15540760,2008-03-02T19:19:15Z,629855,|Asasia|,12729,
10058,|Ácido desoxirribonucleico|,0,15546557,2008-03-02T23:07:33Z,247872,|Xsm34|,28051,"wikification,simplification"
10058,|Ácido desoxirribonucleico|,0,15603439,2008-03-05T02:25:58Z,199759,|Kved|,28123,
