page_id,page_title,page_ns,revision_id,timestamp,contributor_id,org:resource,bytes,intentionality
2730,|Tierra|,0,268274,2004-09-12T09:39:13Z,17480,|Stitch~eswiki|,4660,copy-editing
2730,|Tierra|,0,288753,2004-09-25T18:27:05Z,17688,|Carlos Quesada~eswiki|,4685,wikification
2730,|Tierra|,0,312736,2004-10-13T12:03:34Z,7856,|Sanbec|,4708,"wikification,elaboration"
2730,|Tierra|,0,336480,2004-10-26T05:30:53Z,15011,|Sms|,4781,wikification
2730,|Tierra|,0,347651,2004-11-10T04:16:02Z,3931,|Hashar|,4793,wikification
2730,|Tierra|,0,399917,2004-11-30T03:42:09Z,15514,|Cookie|,5447,wikification
2730,|Tierra|,0,471484,2005-02-03T01:01:55Z,24766,|Renabot|,5611,wikification
2730,|Tierra|,0,472293,2005-02-06T11:56:09Z,23834,|Kordas|,8590,copy-editing
2730,|Tierra|,0,472297,2005-02-06T11:57:21Z,23834,|Kordas|,8590,wikification
2730,|Tierra|,0,477813,2005-02-07T16:35:26Z,25663,|Pati|,9159,wikification
2730,|Tierra|,0,481415,2005-02-10T00:53:24Z,24766,|Renabot|,9176,wikification
2730,|Tierra|,0,514683,2005-03-03T23:49:12Z,9305,|Comae|,13357,
2730,|Tierra|,0,624354,2005-04-14T08:31:51Z,19961,|Poniol60|,13352,
2730,|Tierra|,0,663685,2005-05-11T21:34:10Z,34400,|Luis marchant|,15726,elaboration
2730,|Tierra|,0,668614,2005-05-13T06:37:08Z,24225,|Txuspe|,15746,
2730,|Tierra|,0,708312,2005-05-14T11:15:25Z,1777,|Manuel González Olaechea y Franco|,15746,copy-editing
2730,|Tierra|,0,722801,2005-05-30T21:48:17Z,18566,|Gengiskanhg|,15905,"elaboration,verifiability"
2730,|Tierra|,0,728849,2005-05-30T21:50:00Z,18566,|Gengiskanhg|,15902,
2730,|Tierra|,0,763342,2005-06-03T00:33:47Z,18566,|Gengiskanhg|,15987,elaboration
2730,|Tierra|,0,817271,2005-06-19T03:04:41Z,33654,|Tico~eswiki|,15899,wikification
2730,|Tierra|,0,817291,2005-06-26T15:33:43Z,35490,|Kokoo|,15861,wikification
2730,|Tierra|,0,836349,2005-06-26T15:38:25Z,35490,|Kokoo|,15834,"wikification,process"
2730,|Tierra|,0,985741,2005-07-13T20:32:54Z,40458,|Changcho|,16104,
2730,|Tierra|,0,985750,2005-07-13T20:36:46Z,40458,|Changcho|,16103,copy-editing
2730,|Tierra|,0,999637,2005-07-16T20:28:20Z,40458,|Changcho|,16098,
2730,|Tierra|,0,1010369,2005-07-19T16:49:00Z,39213,|Chobot|,16318,
2730,|Tierra|,0,1060140,2005-07-30T03:56:12Z,33654,|Tico~eswiki|,16825,wikification
2730,|Tierra|,0,1068868,2005-08-01T00:06:37Z,18258,|Arístides Herrera Cuntti|,16843,
2730,|Tierra|,0,1123116,2005-08-10T14:39:53Z,42769,|Vaguilar0110|,16840,wikification
2730,|Tierra|,0,1185779,2005-08-21T07:23:51Z,39213,|Chobot|,16876,wikification
2730,|Tierra|,0,1240894,2005-08-29T20:56:22Z,32751,|Rembiapo pohyiete (bot)|,17004,
2730,|Tierra|,0,1426994,2005-10-04T15:13:34Z,45696,|Mortadelo2005|,17465,"wikification,elaboration"
2730,|Tierra|,0,1440615,2005-10-06T13:01:54Z,45696,|Mortadelo2005|,17465,"wikification,elaboration"
2730,|Tierra|,0,1533530,2005-10-23T16:54:32Z,45696,|Mortadelo2005|,17466,
2730,|Tierra|,0,1536811,2005-10-24T01:24:17Z,15514,|Cookie|,17466,
2730,|Tierra|,0,1549720,2005-10-26T15:58:53Z,3883,|Lourdes Cardenal|,17466,elaboration
2730,|Tierra|,0,1555531,2005-10-27T13:28:03Z,46939,|Icvav|,17466,wikification
2730,|Tierra|,0,1574486,2005-10-30T20:19:45Z,4082,|ManuelGR|,17485,
2730,|Tierra|,0,1574534,2005-10-30T20:30:18Z,17160,|Robotito|,17485,
2730,|Tierra|,0,1737465,2005-11-30T18:08:09Z,25375,|LeonardoRob0t|,17459,"wikification,process"
2730,|Tierra|,0,1887124,2005-12-22T19:53:22Z,80227,|Martinwilke1980|,17593,wikification
2730,|Tierra|,0,1914723,2005-12-26T22:45:40Z,80227,|Martinwilke1980|,17616,wikification
2730,|Tierra|,0,2015519,2006-01-09T18:05:07Z,81773,|Sigmanexus6|,20391,"fact-update,wikification,elaboration"
2730,|Tierra|,0,2022645,2006-01-10T18:02:25Z,81773,|Sigmanexus6|,20419,
2730,|Tierra|,0,2025098,2006-01-10T22:05:28Z,44399,|BOTijo|,20414,wikification
2730,|Tierra|,0,2085253,2006-01-18T01:18:49Z,44428,|.Sergio|,20415,
2730,|Tierra|,0,2147621,2006-01-25T21:51:03Z,75509,|Manuel Piñero|,20350,copy-editing
2730,|Tierra|,0,2176491,2006-01-29T14:12:08Z,45696,|Mortadelo2005|,20419,wikification
2730,|Tierra|,0,2194487,2006-01-31T19:03:36Z,14862,|Ascánder|,20415,wikification
2730,|Tierra|,0,2218145,2006-02-03T12:43:58Z,38723,|Alhen|,20416,"wikification,elaboration"
2730,|Tierra|,0,2227303,2006-02-04T11:26:43Z,32976,|LP|,20420,wikification
2730,|Tierra|,0,2266177,2006-02-08T01:05:31Z,13822,|Ejmeza|,20438,
2730,|Tierra|,0,2486047,2006-03-05T04:29:56Z,80873,|RafaGS|,20527,copy-editing
2730,|Tierra|,0,2764898,2006-04-03T18:02:21Z,28257,|Deleatur|,20707,
2730,|Tierra|,0,2765927,2006-04-03T19:31:13Z,5496,|Alberto Salguero|,20707,copy-editing
2730,|Tierra|,0,2766023,2006-04-03T19:38:04Z,5496,|Alberto Salguero|,20618,
2730,|Tierra|,0,2766029,2006-04-03T19:39:07Z,5496,|Alberto Salguero|,20618,
2730,|Tierra|,0,2781760,2006-04-05T04:53:53Z,42845,|BOT-Superzerocool|,20646,wikification
2730,|Tierra|,0,2802326,2006-04-07T00:47:38Z,18258,|Arístides Herrera Cuntti|,20646,
2730,|Tierra|,0,3059859,2006-05-03T02:50:00Z,17544,|Nida|,20682,
2730,|Tierra|,0,3069259,2006-05-04T00:49:05Z,124333,|Rosarinagazo|,20762,wikification
2730,|Tierra|,0,3333132,2006-05-27T21:40:19Z,154151,|Escarapela|,20893,wikification
2730,|Tierra|,0,3338387,2006-05-28T10:28:02Z,14859,|Jynus|,20895,copy-editing
2730,|Tierra|,0,3383085,2006-06-01T01:31:27Z,57694,|Eloy|,20904,clarification
2730,|Tierra|,0,3434609,2006-06-05T15:32:28Z,28257,|Deleatur|,21001,wikification
2730,|Tierra|,0,3527505,2006-06-12T20:56:11Z,143264,|Nanow jesús madrid|,22498,"wikification,elaboration"
2730,|Tierra|,0,3566464,2006-06-16T00:50:49Z,75001,|Ricardo gs|,22519,wikification
2730,|Tierra|,0,3575986,2006-06-16T22:11:30Z,143264,|Nanow jesús madrid|,22677,wikification
2730,|Tierra|,0,3576026,2006-06-16T22:14:14Z,143264,|Nanow jesús madrid|,22687,
2730,|Tierra|,0,3674184,2006-06-25T10:23:05Z,25063,|FAR|,22714,
2730,|Tierra|,0,3674192,2006-06-25T10:23:26Z,25063,|FAR|,22714,
2730,|Tierra|,0,3708426,2006-06-27T22:09:08Z,16584,|Barcex|,23611,
2730,|Tierra|,0,3719963,2006-06-28T22:05:03Z,171792,|Ninovolador|,23623,
2730,|Tierra|,0,3953394,2006-07-19T13:19:46Z,124333,|Rosarinagazo|,23624,fact-update
2730,|Tierra|,0,3953417,2006-07-19T13:23:25Z,124333,|Rosarinagazo|,23627,fact-update
2730,|Tierra|,0,4298939,2006-08-15T22:28:27Z,29246,|RobotJcb|,23675,"refactoring,wikification"
2730,|Tierra|,0,4306596,2006-08-16T14:48:33Z,38723,|Alhen|,23694,wikification
2730,|Tierra|,0,4306628,2006-08-16T14:51:02Z,38723,|Alhen|,23688,wikification
2730,|Tierra|,0,4329081,2006-08-18T00:24:47Z,57694,|Eloy|,23688,"wikification,elaboration"
2730,|Tierra|,0,4337967,2006-08-18T21:45:58Z,103221,|Anagarmol|,23662,
2730,|Tierra|,0,4469833,2006-08-28T02:30:23Z,203019,|Yamaneko|,23672,
2730,|Tierra|,0,4556986,2006-09-03T01:22:13Z,184696,|Niko guti2006|,23621,
2730,|Tierra|,0,4557007,2006-09-03T01:23:39Z,184696,|Niko guti2006|,23597,"wikification,process"
2730,|Tierra|,0,4581611,2006-09-04T21:13:43Z,191760,|Noan|,23598,wikification
2730,|Tierra|,0,4581621,2006-09-04T21:14:12Z,191760,|Noan|,23599,wikification
2730,|Tierra|,0,4593586,2006-09-05T17:45:05Z,38723,|Alhen|,23599,"wikification,elaboration"
2730,|Tierra|,0,4693371,2006-09-13T02:43:09Z,50082,|Beto29|,24045,"wikification,elaboration"
2730,|Tierra|,0,4739580,2006-09-16T18:31:36Z,98785,|Sr Beethoven|,24978,wikification
2730,|Tierra|,0,4739636,2006-09-16T18:36:42Z,98785,|Sr Beethoven|,24942,
2730,|Tierra|,0,4902935,2006-09-28T11:04:05Z,46739,|Gaeddal|,24904,"wikification,elaboration"
2730,|Tierra|,0,5060793,2006-10-10T00:22:50Z,177087,|Isha|,24905,
2730,|Tierra|,0,5113618,2006-10-13T16:02:11Z,235043,|Nerk~eswiki|,24747,
2730,|Tierra|,0,5113701,2006-10-13T16:07:46Z,235043,|Nerk~eswiki|,24733,wikification
2730,|Tierra|,0,5139742,2006-10-15T15:36:30Z,219234,|Limbo@MX|,25002,"wikification,elaboration,process"
2730,|Tierra|,0,5171321,2006-10-17T20:38:06Z,100047,|Thanos|,25020,
2730,|Tierra|,0,5254532,2006-10-23T15:49:08Z,242034,|Stars~eswiki|,1876,
2730,|Tierra|,0,5254542,2006-10-23T15:49:52Z,242034,|Stars~eswiki|,1875,wikification
2730,|Tierra|,0,5254765,2006-10-23T16:06:48Z,100047,|Thanos|,25020,wikification
2730,|Tierra|,0,5367759,2006-10-31T14:09:21Z,125021,|Andreoliva|,25334,"wikification,elaboration"
2730,|Tierra|,0,5368055,2006-10-31T14:47:38Z,100047,|Thanos|,25366,
2730,|Tierra|,0,5396217,2006-11-02T05:20:08Z,39213,|Chobot|,25462,"wikification,elaboration"
2730,|Tierra|,0,5400559,2006-11-02T13:43:19Z,18218,|Dianai|,25462,elaboration
2730,|Tierra|,0,5438972,2006-11-04T22:14:26Z,43173,|Oscar .|,25462,copy-editing
2730,|Tierra|,0,5558036,2006-11-12T21:50:17Z,176591,|Botones|,25402,wikification
2730,|Tierra|,0,5558686,2006-11-12T22:38:32Z,69933,|Er Komandante|,25386,wikification
2730,|Tierra|,0,5754719,2006-11-26T04:01:33Z,241787,|Bot-Schafter|,25397,"refactoring,wikification"
2730,|Tierra|,0,5792737,2006-11-28T19:17:52Z,177087,|Isha|,25700,"wikification,elaboration"
2730,|Tierra|,0,6072007,2006-12-17T03:41:08Z,275066,|Jashiph|,25851,wikification
2730,|Tierra|,0,6103636,2006-12-19T05:33:35Z,27820,|Boticario|,25819,
2730,|Tierra|,0,6174795,2006-12-24T02:31:31Z,32187,|Yrithinnd|,25788,wikification
2730,|Tierra|,0,6218180,2006-12-27T17:36:25Z,75018,|Chlewbot|,25804,wikification
2730,|Tierra|,0,6267030,2006-12-31T11:20:46Z,31261,|JMPerez|,25804,"wikification,elaboration"
2730,|Tierra|,0,6278158,2007-01-01T10:32:00Z,245650,|Pabloallo|,25803,"copy-editing,wikification"
2730,|Tierra|,0,6310442,2007-01-03T16:55:56Z,50082,|Beto29|,23589,"wikification,elaboration"
2730,|Tierra|,0,6525624,2007-01-18T12:12:07Z,169235,|Ángel Luis Alfaro|,23609,wikification
2730,|Tierra|,0,6525628,2007-01-18T12:12:34Z,169235,|Ángel Luis Alfaro|,23609,wikification
2730,|Tierra|,0,6525632,2007-01-18T12:12:51Z,169235,|Ángel Luis Alfaro|,23609,wikification
2730,|Tierra|,0,6565972,2007-01-21T02:06:37Z,263064,|Chabbot|,23584,wikification
2730,|Tierra|,0,6700840,2007-01-28T11:11:59Z,154972,|Highpriority|,23753,wikification
2730,|Tierra|,0,6929898,2007-02-10T17:12:44Z,106196,|Ignacio Icke|,23808,copy-editing
2730,|Tierra|,0,6962662,2007-02-12T16:45:11Z,50082,|Beto29|,23808,
2730,|Tierra|,0,7154989,2007-02-22T08:07:15Z,262,|Fcueto|,23820,
2730,|Tierra|,0,7414912,2007-03-08T08:32:03Z,44023,|Vitamine|,23836,
2730,|Tierra|,0,7714098,2007-03-23T13:31:23Z,157602,|Roberto Fiadone|,23843,
2730,|Tierra|,0,7919958,2007-04-02T22:22:35Z,146683,|Telifon|,23882,
2730,|Tierra|,0,8117636,2007-04-13T07:16:53Z,48866,|Lin linao|,23905,wikification
2730,|Tierra|,0,8127352,2007-04-13T18:44:25Z,152867,|Tortillovsky|,23906,wikification
2730,|Tierra|,0,8357129,2007-04-25T01:22:56Z,100047,|Thanos|,23890,
2730,|Tierra|,0,8376686,2007-04-26T00:34:25Z,44023,|Vitamine|,23890,
2730,|Tierra|,0,8384459,2007-04-26T14:05:36Z,133554,|Fpintod|,23900,"wikification,process"
2730,|Tierra|,0,8384470,2007-04-26T14:06:36Z,133554,|Fpintod|,23890,
2730,|Tierra|,0,8439959,2007-04-29T03:00:02Z,223580,|Aalvarez12|,23890,
2730,|Tierra|,0,8466577,2007-04-30T14:13:07Z,241787,|Bot-Schafter|,23900,"refactoring,wikification"
2730,|Tierra|,0,8486470,2007-05-01T12:51:28Z,277436,|Jtico|,23900,wikification
2730,|Tierra|,0,8486546,2007-05-01T12:56:13Z,277436,|Jtico|,23908,wikification
2730,|Tierra|,0,8488830,2007-05-01T15:26:36Z,378730,|Alfonsomx1974|,23955,elaboration
2730,|Tierra|,0,8498694,2007-05-01T22:32:06Z,48866,|Lin linao|,23954,"wikification,elaboration"
2730,|Tierra|,0,8596778,2007-05-06T18:53:56Z,48866,|Lin linao|,23954,
2730,|Tierra|,0,8716750,2007-05-11T21:23:46Z,219219,|SDJuanma|,23994,wikification
2730,|Tierra|,0,8736580,2007-05-12T21:02:19Z,283707,|CloudNine|,23994,wikification
2730,|Tierra|,0,8737170,2007-05-12T21:32:54Z,397786,|Zujany|,23999,
2730,|Tierra|,0,8737177,2007-05-12T21:33:17Z,397786,|Zujany|,23994,
2730,|Tierra|,0,8921396,2007-05-20T21:14:16Z,377552,|Francisco Mochis|,24033,elaboration
2730,|Tierra|,0,8921417,2007-05-20T21:15:00Z,377552,|Francisco Mochis|,23999,
2730,|Tierra|,0,9140926,2007-05-30T13:57:48Z,122377,|Rastrojo|,23995,
2730,|Tierra|,0,9396746,2007-06-11T22:22:21Z,362026,|BotMultichill|,24068,wikification
2730,|Tierra|,0,9470793,2007-06-15T14:06:56Z,285195,|AlnoktaBOT|,24092,wikification
2730,|Tierra|,0,9625388,2007-06-22T08:20:50Z,176591,|Botones|,24089,wikification
2730,|Tierra|,0,9629822,2007-06-22T14:41:47Z,241787,|Bot-Schafter|,24098,"refactoring,wikification"
2730,|Tierra|,0,9882330,2007-07-05T21:05:53Z,317640,|Synthebot|,24139,wikification
2730,|Tierra|,0,9905449,2007-07-07T03:00:37Z,411358,|Overdas|,27517,elaboration
2730,|Tierra|,0,9905474,2007-07-07T03:02:54Z,411358,|Overdas|,27578,wikification
2730,|Tierra|,0,9905484,2007-07-07T03:03:50Z,411358,|Overdas|,27584,wikification
2730,|Tierra|,0,10240865,2007-07-24T19:11:22Z,428877,|STBot~eswiki|,27567,
2730,|Tierra|,0,10441300,2007-08-04T08:09:57Z,317640,|Synthebot|,27584,wikification
2730,|Tierra|,0,10715031,2007-08-18T22:59:47Z,289768,|Zeist Antilles|,27602,copy-editing
2730,|Tierra|,0,11120209,2007-09-05T22:15:32Z,378802,|PaintBot|,27638,wikification
2730,|Tierra|,0,11289684,2007-09-12T21:46:02Z,42410,|Amadís|,27638,"copy-editing,wikification"
2730,|Tierra|,0,11289690,2007-09-12T21:46:23Z,42410,|Amadís|,27607,wikification
2730,|Tierra|,0,11289701,2007-09-12T21:46:52Z,42410,|Amadís|,27665,wikification
2730,|Tierra|,0,11300306,2007-09-13T11:05:22Z,506155,|Uderimo|,27664,fact-update
2730,|Tierra|,0,11300319,2007-09-13T11:06:08Z,506155,|Uderimo|,27664,
2730,|Tierra|,0,11622870,2007-09-26T21:42:16Z,15514,|Cookie|,27663,
2730,|Tierra|,0,11657546,2007-09-28T10:06:05Z,272716,|Dhidalgo|,27702,wikification
2730,|Tierra|,0,11773256,2007-10-03T02:22:55Z,424834,|Carl Evan|,28014,elaboration
2730,|Tierra|,0,11779616,2007-10-03T11:56:39Z,465570,|PipepBot|,27701,wikification
2730,|Tierra|,0,12123300,2007-10-17T12:09:02Z,114709,|Baiji|,27786,"wikification,elaboration"
2730,|Tierra|,0,12123383,2007-10-17T12:13:54Z,114709,|Baiji|,27786,
2730,|Tierra|,0,12226192,2007-10-21T16:43:09Z,462685,|Petogo|,27985,verifiability
2730,|Tierra|,0,12226207,2007-10-21T16:44:04Z,462685,|Petogo|,28133,verifiability
2730,|Tierra|,0,12265401,2007-10-23T01:55:53Z,44023,|Vitamine|,28155,simplification
2730,|Tierra|,0,12301618,2007-10-24T14:10:16Z,158277,|Diosa|,28173,copy-editing
2730,|Tierra|,0,12322478,2007-10-25T08:47:45Z,546653,|Tosin2627|,28173,"wikification,verifiability"
2730,|Tierra|,0,12356539,2007-10-26T17:23:51Z,436198,|Manwë|,28173,"wikification,elaboration"
2730,|Tierra|,0,12603810,2007-11-05T23:35:30Z,378802,|PaintBot|,28174,copy-editing
2730,|Tierra|,0,12622992,2007-11-06T19:22:11Z,162631,|RoyFocker|,28174,
2730,|Tierra|,0,12623453,2007-11-06T19:39:01Z,48866,|Lin linao|,28174,
2730,|Tierra|,0,12850225,2007-11-16T01:35:14Z,566977,|Atlass|,28198,vandalism
2730,|Tierra|,0,12850274,2007-11-16T01:38:15Z,80383,|Nihilo|,28174,
2730,|Tierra|,0,12850312,2007-11-16T01:41:06Z,566977,|Atlass|,28428,
2730,|Tierra|,0,12850316,2007-11-16T01:41:19Z,80383,|Nihilo|,28174,
2730,|Tierra|,0,12850326,2007-11-16T01:42:32Z,566977,|Atlass|,28235,
2730,|Tierra|,0,12850495,2007-11-16T01:54:44Z,80383,|Nihilo|,28174,
2730,|Tierra|,0,12888407,2007-11-17T21:55:03Z,487679,|M S|,28294,
2730,|Tierra|,0,12960816,2007-11-20T20:40:10Z,145621,|MILO|,28059,
2730,|Tierra|,0,13439286,2007-12-09T22:15:51Z,50082,|Beto29|,28135,elaboration
2730,|Tierra|,0,13530010,2007-12-13T03:48:33Z,199759,|Kved|,28135,
2730,|Tierra|,0,13696727,2007-12-20T04:10:40Z,587093,|Okie de Oklahoma|,28120,
2730,|Tierra|,0,14051187,2008-01-03T19:04:38Z,545644,|PixelBot|,28112,
2730,|Tierra|,0,14135301,2008-01-07T03:44:13Z,96484,|Pinar~eswiki|,28137,wikification
2730,|Tierra|,0,14186975,2008-01-09T00:40:25Z,42845,|BOT-Superzerocool|,28165,wikification
2730,|Tierra|,0,14322044,2008-01-14T12:19:22Z,370564,|Thor8|,28224,copy-editing
2730,|Tierra|,0,14322046,2008-01-14T12:19:34Z,370564,|Thor8|,28223,copy-editing
2730,|Tierra|,0,14337943,2008-01-14T21:26:45Z,443260,|Correogsk|,28251,
2730,|Tierra|,0,14700475,2008-01-29T00:04:53Z,416090,|ENRIQUE GUARDIA|,28337,elaboration
2730,|Tierra|,0,14915501,2008-02-06T20:03:45Z,184403,|C3RV4NTE5|,28745,elaboration
2730,|Tierra|,0,14915586,2008-02-06T20:06:18Z,184403,|C3RV4NTE5|,28747,"copy-editing,wikification"
2730,|Tierra|,0,14915712,2008-02-06T20:10:47Z,184403,|C3RV4NTE5|,29058,elaboration
2730,|Tierra|,0,14922275,2008-02-07T00:28:12Z,288088,|J35ux|,28337,wikification
2730,|Tierra|,0,15400940,2008-02-26T01:37:36Z,136933,|Dorieo|,28344,wikification
2730,|Tierra|,0,15487128,2008-02-29T15:50:06Z,280291,|Zyder|,28344,copy-editing
2730,|Tierra|,0,15639770,2008-03-06T16:31:32Z,448539,|Greek|,28375,"wikification,elaboration"
2730,|Tierra|,0,15728985,2008-03-10T20:27:56Z,317640,|Synthebot|,28404,wikification
2730,|Tierra|,0,15757141,2008-03-11T23:49:34Z,92393,|Mampato|,28645,"wikification,elaboration"
2730,|Tierra|,0,15757162,2008-03-11T23:50:29Z,92393,|Mampato|,28409,
2730,|Tierra|,0,15757195,2008-03-11T23:51:43Z,92393,|Mampato|,28645,"wikification,elaboration"
2730,|Tierra|,0,15757224,2008-03-11T23:53:08Z,92393,|Mampato|,28670,
2730,|Tierra|,0,15777728,2008-03-12T20:43:02Z,242544,|Netito777|,29169,wikification
2730,|Tierra|,0,15869879,2008-03-16T22:20:51Z,448539,|Greek|,29026,"wikification,elaboration"
2730,|Tierra|,0,15872082,2008-03-16T23:54:41Z,370586,|Mushii|,29026,"wikification,elaboration"
2730,|Tierra|,0,15872196,2008-03-17T00:00:33Z,370586,|Mushii|,29242,wikification
2730,|Tierra|,0,15919570,2008-03-19T01:49:32Z,370586,|Mushii|,29242,"wikification,elaboration"
2730,|Tierra|,0,15956516,2008-03-20T17:51:10Z,377244,|Edu re3|,29238,copy-editing
2730,|Tierra|,0,16087484,2008-03-25T20:53:50Z,23834,|Kordas|,30203,copy-editing
2730,|Tierra|,0,16101369,2008-03-26T10:04:11Z,219240,|Xavigivax|,30177,wikification
2730,|Tierra|,0,16101569,2008-03-26T10:14:41Z,659634,|Defcon2|,30177,
2730,|Tierra|,0,16107852,2008-03-26T16:03:41Z,390902,|Carmin|,30177,"wikification,process"
2730,|Tierra|,0,16120558,2008-03-26T23:55:20Z,377244,|Edu re3|,30175,wikification
2730,|Tierra|,0,16242406,2008-03-31T16:23:20Z,584148,|BetoCG|,27003,"wikification,elaboration"
2730,|Tierra|,0,16242449,2008-03-31T16:24:52Z,584148,|BetoCG|,30175,"wikification,elaboration"
2730,|Tierra|,0,16360863,2008-04-04T19:02:58Z,672579,|Iniciarsesion|,30234,wikification
2730,|Tierra|,0,16505508,2008-04-10T12:37:15Z,17595,|Joselarrucea|,30281,copy-editing
2730,|Tierra|,0,16553228,2008-04-12T15:11:17Z,436198,|Manwë|,30296,"wikification,elaboration"
2730,|Tierra|,0,16617401,2008-04-15T02:20:02Z,662019,|Dermot|,31590,counter-vandalism
2730,|Tierra|,0,16739347,2008-04-20T02:04:17Z,127468,|Metalera|,31737,copy-editing
2730,|Tierra|,0,16756699,2008-04-20T20:04:50Z,193937,|JuanPaBJ16|,18322,"wikification,elaboration"
2730,|Tierra|,0,16816890,2008-04-22T20:59:21Z,689007,|Djsamuel|,31753,vandalism
2730,|Tierra|,0,16939103,2008-04-27T18:40:38Z,229437,|Gaianauta|,32084,"refactoring,wikification"
2730,|Tierra|,0,16939138,2008-04-27T18:42:12Z,229437,|Gaianauta|,32102,wikification
2730,|Tierra|,0,17139327,2008-05-05T19:33:17Z,395992,|Cobalttempest|,32115,
2730,|Tierra|,0,17238056,2008-05-09T13:57:35Z,119376,|Hugo.arg|,32115,"wikification,elaboration"
2730,|Tierra|,0,17278560,2008-05-10T22:25:20Z,487223,|XalD|,32138,wikification
2730,|Tierra|,0,17281829,2008-05-11T01:08:24Z,487223,|XalD|,32138,wikification
2730,|Tierra|,0,17444003,2008-05-17T09:44:28Z,666440,|LucienBOT|,34335,
2730,|Tierra|,0,17472871,2008-05-18T14:59:35Z,16867,|Felipealvarez|,34336,copy-editing
2730,|Tierra|,0,17569520,2008-05-22T15:20:07Z,291734,|Snakeyes|,34336,copy-editing
2730,|Tierra|,0,17569533,2008-05-22T15:20:41Z,291734,|Snakeyes|,34369,wikification
2730,|Tierra|,0,17569548,2008-05-22T15:21:36Z,291734,|Snakeyes|,34367,copy-editing
2730,|Tierra|,0,17813303,2008-05-31T15:12:02Z,70292,|Ciencia Al Poder|,34473,
2730,|Tierra|,0,18220138,2008-06-18T09:39:40Z,575090,|Romanovich|,34492,copy-editing
2730,|Tierra|,0,18422406,2008-06-27T16:28:19Z,69736,|Lázaro|,34526,
2730,|Tierra|,0,18911912,2008-07-20T20:26:54Z,520511,|Halosecrets0032|,34584,
2730,|Tierra|,0,19009664,2008-07-24T23:30:11Z,67483,|José.|,34770,"wikification,elaboration"
2730,|Tierra|,0,19023721,2008-07-25T17:15:58Z,48423,|Carlos L´H|,34798,wikification
2730,|Tierra|,0,19030187,2008-07-25T23:16:05Z,67483,|José.|,34843,
2730,|Tierra|,0,19306560,2008-08-08T15:41:42Z,778924,|Weuc|,1376,
2730,|Tierra|,0,19527148,2008-08-18T05:08:34Z,789674,|Phoenixfuego|,27965,
2730,|Tierra|,0,19529288,2008-08-18T09:43:14Z,157203,|AngelitoMagno|,27961,copy-editing
2730,|Tierra|,0,19529321,2008-08-18T09:46:40Z,157203,|AngelitoMagno|,27965,copy-editing
2730,|Tierra|,0,19611456,2008-08-21T17:49:46Z,296093,|Queninosta|,27966,"counter-vandalism,wikification"
2730,|Tierra|,0,19617801,2008-08-21T22:30:47Z,714053,|Victormoz|,27965,copy-editing
2730,|Tierra|,0,19620560,2008-08-22T00:45:45Z,658592,|Jorghex|,27965,refactoring
2730,|Tierra|,0,19704708,2008-08-25T22:11:53Z,242544,|Netito777|,34841,
